,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Aransas Pass HS, TEA:, Aransas Pass, Michael Phelan,AAA,Varsity ,2005,12867,2,2,2,2,4,4,4,4, , March for a Festive Occasion (Osterling), Salvation is Created (Tschesnokoff/Houseknecht), Cumberland Cross (Strommen),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
1, 100-Concert Band, Banquete HS, TEA:, Banquete, Jim Culpepper,AA,Varsity ,2005,15076,2,1,1,1,2,2,2,2,P1, Two British Folk Songs (Del Borgo (arr)), Portrait of a Clown (Ticheli), Guardians of Liberty (Murtha),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
2, 100-Concert Band, Ben Bolt Palito Blanco HS, TEA:, Ben Bolt, Paul Saenz,A,Varsity ,2005,15906,1,1,1,1,1,2,2,2,P1, Normandy Beach (John Edmonson), They Led My Lord Away (Gordon/Allen), Kenya Contrasts (Himes),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
3, 100-Concert Band, Ben Bolt-Palito Blanco HS, TEA:, Ben Bolt, Josue Martinez,A,Non-Varsity ,2005,16471,4,3,3,3,3,3,2,3, , Sandy Lake March (Nowak), Allegretto from Symphony No. 7 (Beethoven/Court), Madrigal for Band (McGinty),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
4, 100-Concert Band, Benavides HS, TEA:, Benavides, Jose Alonzo Lopez,A,Varsity ,2005,17651,2,2,2,2,4,4,4,4, , Glenwood March (Gorham), Ballet of Spring (Ballet du Printemps) (O'Connor), Voodoo Dance (del Borgo),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
5, 100-Concert Band, Bishop HS, TEA:, Bishop," Henock Osio, Jr.",AA,Varsity ,2005,14885,1,1,1,1,1,1,1,1,SWB, Rough-Riders (Karl L. King/James Swearingen), Aria Cantabile (Erickson), Flight of Eagles (Del Borgo),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
6, 100-Concert Band, Falfurrias HS, TEA:, Falfurrias, Joel White,AAA,Non-Varsity ,2005,15995,3,3,3,3,4,4,4,4, , Liturgical Fanfare (Smith), Knights of Dunvegan (Meyer), March of the Irish Guard (James Ployhar),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
7, 100-Concert Band, Falfurrias HS, TEA:, Falfurrias, Roel Saenz,AAA,Varsity ,2005,15998,2,1,2,2,2,2,2,2, , American Riversongs (La Plante), Overture: Bisham Grange (Cacavas), Santa Fe Trail Concert March (Tom o'Connor),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
8, 100-Concert Band, Freer HS, TEA:, Freer, Pat Ruiz,AA,Varsity ,2005,15658,2,1,1,1,3,3,2,3,P1, Fire Dance (Akey), Pavane (Ravel/Smith), Guardians of Liberty (Paul Murtha),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
9, 100-Concert Band, George West HS, TEA:, George West, Cindy Hessong,AA,Varsity ,2005,15647,2,2,3,2,1,3,1,1,P1, Pevensey Castle (Sheldon), The Battle Pavane (Susato/Margolis), Amparito Roca (Texidor),DATE of EVENT 04/06/2005 ,Region: 14,1. Saul Torres,2. Doug Williamson,3. Larry Wolf,1. Marianne Gould,2. James Marioneaux,3. John Pearson
