,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Devine Middle School, TEA:, Devine," James Daniel Quintero / Tom Settles, Jeff Miller",CC,Non-Varsity ,2019,145834,2,1,2,2,1,1,2,1,2, Bridgeway March (Hilliard), Sakura  (Story), Elizabethan Dance  (Williams),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
1, 100-Concert Band, Devine Middle School, TEA:, Devine," Thomas Settles / Jeff Miller, James Quintero", Acc:N/A,CC,Varsity ,2019,145497,1,1,1,1,1,1,1,1,C, Laredo (Concert March) (John Higgins), Summit Fanfare  (William Owens)," Moscow, 1941  (Brian Balmages)",DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz
2, 100-Concert Band, Jourdanton Junior High School, TEA:, Jourdanton, Sarah Rost / David Torch; Juan Ramirez,C,Non-Varsity C,2019,144249,3,3,2,3,1,1,1,1,2, American Spirit March (John Higgins ), Voodoo Dance  (Del Borgo), Atlantis  (McGinty),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
3, 100-Concert Band, Jourdanton Junior High School, TEA:, Jourdanton, Sarah Rost / David Torch; Juan Ramirez,C,Varsity ,2019,144248,3,3,2,3,1,1,1,1,2, Conquista (David Shaffer), Our Kingsland Spring (Samuel R. Hazo), Sunchaser (Carol Brittin Chambers ),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
4, 100-Concert Band, Lytle JH, TEA:, Lytle, MJ Robles / Mark Fender,CC,Varsity ,2019,146140,2,1,2,2,2,1,1,1,2, Gold Medallion March (John Edmondson), Nottingham Castle (Larry Daehn), Japanese Pictures (Kevin Mixon),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
5, 100-Concert Band, McDowell MS (Hondo ISD), TEA:, Hondo," Joshua Chessher / Clint Marchese, Leon Steward",CC,Varsity ,2019,146148,1,1,1,1,1,1,1,1,C, Big Circus March (Foster), Black Forest Overture  (Sweeney), Joy  (Ticheli),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
6, 100-Concert Band, McDowell MS (Hondo ISD), TEA:, Hondo," Clint Marchese / Leon Steward, Joshua Chessher",CC,Non-Varsity ,2019,146154,1,2,1,1,1,1,1,1,D, Omega March (John Edmondson), Atlantis  (McGinty), Dance Celebration  (Smith),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
7, 100-Concert Band, Natalia JH, TEA:, Natalia, Vanessa Delgado / Sergio Mendez,C,Varsity ,2019,146254,1,2,1,1,1,1,1,1,C, Synergy March (William Owens), Ming Court  (Pitter), Crusade  (Gassi),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
8, 100-Concert Band, Pearsall Junior High, TEA:, Pearsall," Armando Perez / Kenisha Pedroza, Bernie Alejandro, Humberto Sanchez",CC,Non-Varsity ,2019,145450,1,1,1,1,1,1,2,1,D, March of the Aliens (Barrie Gott), In The Bleak Midwinter  (Holst/Bullock), Mythos  (Bernotas),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
9, 100-Concert Band, Pearsall Junior High, TEA:, Pearsall," Bernie Alejandro / Humberto Sanchez, Armando Perez, Kenisha Pedroza",CC,Varsity ,2019,143170,1,1,1,1,1,1,1,1,C, Mad Dash (Timothy Loest), Fireball! (Beck), Into the Arctic  (Balmages),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
10, 100-Concert Band, Pleasanton Jr. High, TEA:, Pleasanton, Michael John Casas / Eduardo Solis,CC,Non-Varsity ,2019,140790,2,2,2,2,1,1,1,1,2, Omega March (John Edmonson), Pinnacle  (Grice), Storm Mountain Jubilee  (Strommen),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
11, 100-Concert Band, Pleasanton Junior High School, TEA:, Pleasanton, Sarah Yarnell,CC,Varsity ,2019,140909,1,2,1,1,1,1,1,1,C, Darklands March (Standridge), Sea Song Trilogy (McGinty), Fireball!  (Beck),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
12, 100-Concert Band, Poteet Junior High School, TEA:, Poteet, Roger Munoz,C,Varsity ,2019,144922,3,3,3,3,2,2,2,2, , Forward March (Paul Murtha), Two-Minute Symphony (Bob Margolis), Medieval Legend (Michael Story),DATE of EVENT 03/26/2019 ,Region: 11,1. Mark Buley,2. Mike Olson,3. Roland Sandoval,1. Alfred Esquivel,2. Kyle Friesenhahn,3. Roel Saenz,
