,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Cedar Hill High School, TEA:, Cedar Hill, Peter Ward / Rusty Wells and Beth Banks,AAAAA,Varsity ,2012,72046,2,2,2,2,3,3,2,3, , English Folk Song Suite Mvt. 1 (Vaughan Williams/ ), Glaciers  (Director/ ), Tempered Steel  (Young/ ),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
1, 100-Concert Band, Coppell High School, TEA:, Coppell, Scott Mason,AAAAA,Varsity ,2012,74503,1,1,1,1,1,1,1,1,A, Commando March (Barber), Symphony in Bb for Band (play at least one mvt) (Hindemith/ ), Symphonie Fantastique - Dream of a Witches' Sabbath  (Berlioz/Patterson),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
2, 100-Concert Band, DeSoto High School, TEA:, DeSoto, Delton Brown,AAAAA,Varsity ,2012,76346,2,2,1,2,1,2,1,1,1, Commando March (Barber), The Hounds of Spring  (Reed/ ), Niagara Falls  (Daugherty/ ),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
3, 100-Concert Band, Duncanville High School, TEA:, Duncanville, Jeff King / David Brandon,AAAAA,Varsity ,2012,71918,1,1,1,1,1,1,1,1,A, Overture to School for Scandal  (Barber/Hudson)," Pictures at an Exhibition (play at least Prominade I, I. Gnomus, II. The Old Castle, IV. Bydlo, Prominade IV, VII. Limoges - Le marches, VIII. Catacombs, IX. The Hut on Fowl's Leg, X. The Great Gate at Kiev) (Mussorgsky/Patterson)", The Cross of Honour (),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
4, 100-Concert Band, Grand Prairie High School, TEA:, Grand Prairie, Jack Denton,AAAAA,Varsity ,2012,76501,3,2,3,3,3,3,3,3, , Kiefer's Special (Kiefer/Rhea), Canzona  (Mennin/ ), Toccata  (Frescobaldi/Slocum),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
5, 100-Concert Band, Irving High School, TEA:, Irving, Brandon Huff,AAAAA,Varsity ,2012,73596,2,2,2,2,2,2,2,2, ," March, Op. 99 (Prokofiev/Yoder/Berz)", Rhosymedre  (Vaughan Williams/Beeler), Machu Picchu - City in the Sky  (Yagisawa/ ),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
6, 100-Concert Band, MacArthur HS, TEA:, Irving, Darrin Duff / Steve Innis and Rick McCoy,AAAAA,Varsity ,2012,75764,1,1,1,1,1,2,2,2,1, A Slavic Farewell (Agapkin/Bourgeois), Nitro  (Ticheli/ ), Incantation and Dance  (Chance/ ),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
7, 100-Concert Band, Midlothian High School, TEA:, Midlothian, Larry Doran,AAAAA,Varsity ,2012,76652,1,1,1,1,1,1,1,1,A, The Gallant Seventh (Sousa ed. Fennell), Toccata and Fugue in D minor BWV 565 (J. S. Bach arr. Hunsberger), Symphony in B Flat (Paul Hindemith),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
8, 100-Concert Band, Nimitz High School, TEA:, Irving, Donald G. Jackson,AAAAA,Varsity ,2012,75408,3,3,3,3,4,3,3,3, , Procession of Nobles  (Rimsky-Korsakov/Leidzen/Ragsdale), Do Not Go Gentle Into That Good Night  (Del Borgo/ ), March Op. 99 (Sergei Prokofieff/Paul Yoder),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
9, 100-Concert Band, Skyline Music Department, TEA:, Dallas, William Young,AAAAA,Varsity ,2012,68814,2,2,4,2,4,4,3,4, , Circus Days  (Karl King/ Harold Gore ), Elegy  (Chance/ ), Incidental Suite  (Smith/ ),DATE of EVENT 04/17/2012 ,Region: 20,1. Scott Coulson,2. Cody Myers,3. Merlin Patterson,1. Kathy Johnson,2. Rodney Klett,3. Jeremy Strickland,
