,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Churchill HS, TEA:, San Antonio, Amanda Stevenson,AAAAAA,Varsity ,2021,164915,1,1,1,1,1,1,1,1,B, Hands Across the Sea (Sousa), English Folk Song Suite  (Vaughan Williams), Wild Nights  (Ticheli),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
1, 100-Concert Band, Churchill HS, TEA:, San Antonio, Joseph Espinoza,AAAAAA,Non-Varsity ,2021,164920,1,1,1,1,2,1,1,1,C, Prelude to Act I (from La Traviata)  (Verdi/Falcone), Seis Manuel from Islas y Montanas  (Hanson), Fidelity March  (King/Gregory),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
2, 100-Concert Band, Claudia Taylor Johnson High School, TEA:, San Antonio," Julia Donnel / Jarrett Lipman, Robert Lozano, Daniel Musacchio", Acc:None,AAAAAA,Sub Non-Varsity ,2021,166470,1,1,1,1,1,1,1,1,C, Chanteys  (Sheldon), Joy Revisited  (Ticheli), Little Champ March (Ted Mesang),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider
3, 100-Concert Band, Claudia Taylor Johnson HS, TEA:, San Antonio," Jarrett Lipman / Alan Sharps, Robert Lozano, Julia Donnel, Daniel Musacchio",AAAAAA,Varsity ,2021,166514,1,1,1,1,1,1,1,1,A, Colonial Song  (Grainger), Flourishes and Meditations on a Renaissance Theme (Michael Gandolfi), Crown Imperial (William Walton/trans. Duthoit),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
4, 100-Concert Band, Johnson HS, TEA:, San Antonio," Robert J Lozano / Jarrett Lipman, Julia Donnel, Dan Musacchio", Acc:None,AAAAAA,Non-Varsity ,2021,166461,1,1,1,1,1,1,1,1,C, Red Rock Mountain  (Galante), The Rusty Bucket  (Chambers), Free World March (King),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider
5, 100-Concert Band, MacArthur HS, TEA:, San Antonio," Evan Berry / Alexia Beasley, Ismael Garza",AAAAAA,Varsity ,2021,166463,1,1,1,1,1,1,1,1,B," El Capitan (John Philip Sousa, Arr. Brion/Schissel)", Variations on a Korean Folk Song (Chance/), Symphonic Dance No. 3 (Fiesta) (Williams/),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
6, 100-Concert Band, Madison HS, TEA:, San Antonio," Jaime Ramos / Wesley Perkins, Michael Reynolds",AAAAAA,Non-Varsity A,2021,165474,2,1,1,1,1,1,1,1,C, Tahoka Galop (William Owens), Cajun Folk Songs (Ticheli/), Fantasy on an Early American Marching Tune (Sheldon/),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
7, 100-Concert Band, Madison HS, TEA:, San Antonio," Wesley Perkins / Michael Reynolds, Jaime Ramos",AAAAAA,Varsity ,2021,165472,1,1,1,1,1,1,1,1,B, El Capitan (John Phillip Sousa), In the Center Ring  (Sheldon), Danzon No. 2  (Marquez/Nickel),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
8, 100-Concert Band, Reagan HS, TEA:, San Antonio Tx, Mason Daffinee,AAAAAA,Sub Non-Varsity ,2021,166449,1,1,1,1,1,1,1,1,C, Journey Down Niagara  (Tucker), Into the Storm  (Smith), Highlander Regiment (Ployhar),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
9, 100-Concert Band, Reagan HS, TEA:, San Antonio, Greg White / Ray Ulibarri/Dan Morrison/Mason Daffinee,AAAAAA,Non-Varsity ,2021,166459,1,1,1,1,1,1,1,1,C, Divertimento for Band (play two mvts) (Persichetti), Shenandoah (Thomas), Semper Fidelis (Sousa/Balent),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
10, 100-Concert Band, Ronald Reagan HS, TEA:, San Antonio, Dan Morrison,AAAAAA,Varsity ,2021,166460,1,1,1,1,1,1,1,1,A, Festive Overture  (Shostakovich/Hunsberger), Come Sunday (Thomas), The Stars and Stripes Forever (Sousa),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
11, 100-Concert Band, Roosevelt HS, TEA:, San Antonio," Patrick Finkbeiner / Sterling Snyder, Patrick Bowman",AAAAAA,Varsity ,2021,166445,1,1,1,1,1,1,1,1,B, Pentland Hills March (JW Howe), Variations on Korean Folk Song (John Barnes Chance), Danzon No. 2 (Arturo Marquez/Oliver Nickel),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider,
12, 100-Concert Band, San Marcos HS, TEA:, San Marcos, Matthew Valentine / Nathan Rolfe, Acc:N/A,AAAAAA,Non-Varsity A,2021,163698,1,1,1,1,1,1,1,1,C, Overture for Winds  (Carter), A Longford Legend (play one mvt) (Sheldon), The Big Cage Circus Galop (King/Glover),DATE of EVENT 04/21/2021 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Chad Dempsey,1. Mike Ouelette,2. Roland Sandoval,3. James Snider
