,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Donna High School, TEA:, Donna, Armando Robledo,AAAAA,Varsity ,2011,67676,1,1,1,1,1,1,1,1,A, October  (Whitacre), Pineapple Poll  (Sullivan/Mackerras/Duthoit), Amparito Roca (Texidor/Winter),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
1, 100-Concert Band, Donna High School, TEA:, Donna, Gustavo E Villegas Jr,AAAAA,Sub Non-Varsity A,2011,64582,3,3,3,3,1,2,2,2, , Overture for Winds  (Carter), As Summer Was Just Beginning  (Daehn), Hosts Of Freedom (King/Paynter),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
2, 100-Concert Band, Edcouch-Elsa High School, TEA:, Edcouch, Jose Ayala,AAAA,Varsity ,2011,65878,1,1,1,1,2,1,1,1,A, Amparito Roca (Texidor/Winter), A Longford Legend (play two mvts) (Sheldon), English Country Settings  (La Plante),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
3, 100-Concert Band, Gladys Porter High School, TEA:, Brownsville," Juan Sosa / Jason Villarreal, Dillon Ingle, Lewis Yeargan, Monica Garza",AAAAA,Varsity ,2011,63570,1,1,1,1,1,1,1,1,B, Gerona Pasodoble (Santiago Lope), Finale (from Symphony No. 1 in g minor)  (Kalinnikov/Bainum), Ride  (Hazo),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
4, 100-Concert Band, Hanna High School, TEA:, Brownsville, Dennis Ewing,AAAAA,Varsity ,2011,65874,1,1,1,1,1,1,1,1,A, The Circus Bee (Fillmore), Polka and Fugue (from Schwanda)  (Weinberger/Bainum), Rocky Point Holiday  (Nelson),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
5, 100-Concert Band, Hanna High School, TEA:, Brownsville, Michael Kuntz,AAAAA,Non-Varsity ,2011,65882,1,1,1,1,1,1,1,1,C, Americans We (Fillmore), Symphonic Prelude  (Camphouse), Balkanya (play mvts 1 & 2) (Van der Roost),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
6, 100-Concert Band, Hanna High School, TEA:, Brownsville, Nora Rush,AAAAA,Sub Non-Varsity ,2011,65885,2,2,2,2,1,1,1,1,2, Harvesting The Fields of Russia  (Lucas), Loch Lomond  (Ticheli), The Avenger March (King/Clark),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
7, 100-Concert Band, Harlingen High School, TEA:, Harlingen, Marcos Telles,AAAAA,Sub Non-Varsity A,2011,62184,1,1,1,1,1,1,1,1,C, British Eighth March (Zo Elliot/Q.Hilliard), Salvation is Created  (Tschesnokoff/Houseknecht)," Carmina Burana (play mvts 1 & 2 plus two other mvts or play 13, plus two other mvts) (Orff/Krance)",DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
8, 100-Concert Band, Harlingen High School, TEA:, Harlingen, Maria Coronado,AAAAA,Non-Varsity ,2011,62182,1,1,1,1,1,1,1,1,C, Irish Tune (from County Derry)  (Grainger/Rogers/SMC), Bandancing (play 3 mvts) (Stamp), Gallop (Alfred Reed),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
9, 100-Concert Band, Harlingen High School, TEA:, Harlingen, Melanie Kulaga,AAAAA,Sub Non-Varsity B,2011,62183,1,1,1,1,1,1,1,1,C, Spirit of Liberty (William Owens)," Moscow, 1941  (Balmages)", Two Irish Sketches (play all) (Black),DATE of EVENT 04/12/2011 ,Region: 28,1. Chuck Young,2. Manny Gamez,3. Fran Badrak,1. Sal Mauricio,2. Steve Sanchez,3. Rolando Molina
