,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Brazos High School, TEA:, Wallis, Rolando D. Cantu / Zachary Cain,AA,Varsity ,2013,84128,1,2,2,2,2,2,3,2, , Heaven's Light  (Reineke/ ), Sparks  (Balmages/ ), The Trombone King (King/Paytner),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
1, 100-Concert Band, East Bernard High School, TEA:, East Bernard, T. Kenneth Thurman / Sarah Reimund,AA,Varsity ,2013,83396,1,2,2,2,3,3,3,3, , Miss Liberty (K L King), The Battle Pavane  (Susato/Margolis), Spirit of an Eagle  (Clark/ ),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
2, 100-Concert Band, El Campo High School, TEA:, El Campo, Mark Van Gorp,AAA,Varsity ,2013,84653,1,1,1,1,2,3,2,2,1, Dona Nobis Pacem  (Sudduth/ ), Sparks  (Balmages/ ), Prestissimo (King/Swearingen),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
3, 100-Concert Band, Ganado High School, TEA:, Ganado, Patrick Flaniken / Mandy Keen,A,Varsity ,2013,85469,2,1,1,1,2,1,1,1,A, St. Petersburg March (Vinson), A Longford Legend (play one mvt) 2nd Mvt (Sheldon/ ), Steel  (Standridge/ ),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
4, 100-Concert Band, Industrial High School, TEA:, Vanderbilt, Stephen Henry / Stacy Hudson,AA,Varsity ,2013,84265,1,1,1,1,1,1,1,1,A, Noble Men (Fillmore / Foster), Prelude to Act I (from La Traviata)  (Verdi/Falcone), Fantasy on a Japanese Folk Song  (Hazo/ ),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
5, 100-Concert Band, Needville High School, TEA:, Needville, David Stubbs,AAA,Varsity ,2013,83537,1,1,1,1,1,1,1,1,A, Inglesina (Cese), A Hymn for Band (Stuart/ ), English Country Settings (LaPlante),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
6, 100-Concert Band, Needville High School, TEA:, Needville, Lance J. Finley,AAA,Non-Varsity ,2013,83516,2,1,1,1,2,2,2,2,2, Mt. Healthy (Fillmore/Shaffer), Our Kingsland Spring  (Hazo/ ), Steel  (Standridge/ ),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
7, 100-Concert Band, Stafford High School, TEA:, Stafford, Chris Vasquez,AAA,Non-Varsity ,2013,83343,1,2,2,2,1,2,1,1,2, Miss Liberty (Karl L. King/James Swearingen), Cumberland Cross  (Strommen/ ), Foundry  (Mackey/ ),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
8, 100-Concert Band, Stafford High School, TEA:, Stafford, Rod Rodriguez,AAA,Varsity ,2013,82956,1,1,1,1,1,1,1,1,A, True Blue (King/Swearingen), Sheltering Sky  (Mackey), Spoon River  (Grainger/Sheldon/Bar/Bainum/GS),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
9, 100-Concert Band, Sweeny High School, TEA:, Sweeny, Wayne McBee,AAA,Varsity ,2013,85352,1,1,1,1,1,1,1,1,A, Invercargill (Alex Lithgow/Calvin Custer), Fantasy on an African-American Spiritual (Bruce Peruninger), Steel (Randall D. Strandridge),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
10, 100-Concert Band, Tidehaven High School, TEA:, El Maton, William P Douglas Sr. / Micheal Riddick,AA,Varsity ,2013,85318,2,2,2,2,3,3,4,3, , Espana Cani (Michael Story), The Rowan Tree  (Standridge/ ), Flight of Eagles  (Del Borgo/ ),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
11, 100-Concert Band, Wharton High School, TEA:, Wharton, Bruce Kenner / Jason Toney,AAA,Non-Varsity ,2013,84276,2,1,1,1,1,1,1,1,B, Conquista (David Shaffer), Exhortation (Gary Gazlay), Spirit of an Eagle (Clark/ ),DATE of EVENT 04/16/2013 ,Region: 13,1. Charles Cabrera,2. Ann Lowes,3. Darrington White,1. Wanda Avila,2. Doug Hamelwright,3. Emerico Perez
