,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Bedford Jr. High School, TEA:, Bedford, Suzanne Dell,BBB,Non-Varsity ,2011,66692,1,2,1,1,2,2,1,2,2," Plaza de Toros (Williams, Mark)", Pevensey Castle  (Sheldon)," Moscow, 1941  (Balmages)",DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
1, 100-Concert Band, Bedford Jr. High School, TEA:, Bedford, Valerie Howell,BBB,Varsity ,2011,66906,1,1,1,1,1,1,2,1,C, Little English Girl (D. Delle Cese), Deir in De  (Anon. or Trad./Barker), Havendance  (Holsinger),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
2, 100-Concert Band, Central Jr. High School, TEA:, Euless, Benjamin Aune,BBB,Non-Varsity ,2011,66760,2,3,2,2,2,3,2,2, , March of the Irish Guard (James Ployhar), In a French Garden  (Meyer), American Riversongs  (La Plante),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
3, 100-Concert Band, Central Jr. High School, TEA:, Euless, Christine Belle Cumberledge,BBB,Varsity ,2011,67160,1,1,1,1,1,2,1,1,C, March Of The Trolls (Greig/Beck), Radiant Moonbeams  (Gillingham), A Longford Legend (play all) (Sheldon),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
4, 100-Concert Band, Euless Jr. High School, TEA:, Euless, Jean Bryant,BBB,Varsity ,2011,67252,1,1,1,1,1,1,1,1,C, Trombone King (Karl L. King), Deir in De  (Anon. or Trad./Barker), Cajun Folk Songs  (Ticheli),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
5, 100-Concert Band, Euless Jr. High School, TEA:, Euless, Windy Cho,BBB,Non-Varsity ,2011,67713,1,2,1,1,2,2,2,2,2, The Band in the Square on the Fourth of July  (LaPlante), Danse Antiqua  (Sharp), Pevensey Castle  (Sheldon),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
6, 100-Concert Band, Haltom Middle School, TEA:, Haltom City, David Burks,CC,Varsity ,2011,66523,1,1,1,1,1,2,1,1,C, Espana Cani (Pasquale Marquina / John Moss), Spoon River  (Grainger/Sheldon/Bar Bainum/GS(POP)), Variations on Scarborough Fair  (Custer),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
7, 100-Concert Band, Haltom Middle School, TEA:, Haltom City, Jeff Feig,CC,Non-Varsity ,2011,66725,2,1,1,1,2,2,1,2,2, Norland March (John Edmondson), Ming Court  (Pitter), Fire Dance  (Akey),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
8, 100-Concert Band, Harwood Jr. High School, TEA:, Bedford, Danielle Alice,BBB,Non-Varsity ,2011,68138,3,2,2,2,1,1,2,1,2, Capriol Suite (play two mvts) (Warlock/Longfield), Joy  (Ticheli), Kitty Hawk March (Ed Huckeby),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
9, 100-Concert Band, Harwood Jr. High School, TEA:, Bedford, Doyle Bellville,BBB,Varsity ,2011,68136,1,2,1,1,2,2,2,2,2, Under the Double Eagle March (Wagner/Glover), Abracadabra  (Ticheli), English Folk Song Suite (play one mvt) (Vaughan Williams),DATE of EVENT 04/14/2011 ,Region: 5,"1. Brown, Chris","2. Cavitt, Mary Ellen","3. Payne, Tye Ann","1. Janeski, Darlene","2. Lambrechet, Barbara","3. Royall, Charlotte"
