,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Alice High School, TEA:, Alice, Craig Cagle,AAAA,Sub Non-Varsity ,2006,23981,1,1,1,1,2,2,1,2,P2, United Nations (King), Deir in De (Barker (arr)), Encanto (Smith),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
1, 100-Concert Band, Alice HS, TEA:, Alice, Bryan Herring,AAAA,Varsity ,2006,25283,1,1,1,1,1,1,1,1,SWA," Four Scottish Dances (Mvts 1, 2, & 3) (Arnold/Paynter)", Chorale Prelude on a German Folk Tune (Barnes), Sound Off (Sousa/Borgeois),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
2, 100-Concert Band, Alice HS, TEA:, Alice, Laura Lewis,AAAA,Non-Varsity ,2006,25166,2,2,2,2,1,1,1,1,P2, The Beau Ideal Concert March (Sousa/Gore), Lagan Love (Zaninelli), Chorale and Alleluia (Hanson),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
3, 100-Concert Band, Alice HS, TEA:, Alice, Laura Lewis/Richard Rodriguez,AAAA,Sub Non-Varsity B,2006,25170,2,2,2,2,2,3,3,3, , Cedar Valley March (Hodges), Slane (Wagner (arr)), Canterbury Coronation (Curnow),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
4, 100-Concert Band, Calallen HS, TEA:, Corpus Christi, Craig Ewing,AAAA,Varsity ,2006,25528,2,3,2,2,2,2,3,2, , Bravura (Duble's/Edmondson), Variations on a Korean Folk Song (Chance), Irish Tune from County Derry (Grainger/Rogers),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
5, 100-Concert Band, Calallen HS, TEA:, Corpus Christi, Jeffery Valperts,AAAA,Non-Varsity ,2006,26411,2,2,1,2,2,2,2,2, , Newcastle March (Hinson), Russian Folk Fantasy (Curnow), Flight of Eagles (Del Borgo),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
6, 100-Concert Band, Carroll HS, TEA:, Corpus Christi, Ferris Arnold,AAAAA,Varsity ,2006,25147,2,1,2,2,1,1,1,1,P1, Amparito Roca (Texidor/Winter), An American Elegy (Ticheli), American Overture for Band (Jenkins),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
7, 100-Concert Band, Carroll HS, TEA:, Corpus Christi, Joseph Rosales,AAAAA,Non-Varsity ,2006,25206,3,2,3,3,2,3,2,2, , Midway March (Williams/Moss), American Riversongs (La Plante), Encanto (Smith),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
8, 100-Concert Band, Flour Bluff High School, TEA:, Corpus Christi, Victor Lara,AAAA,Sub Non-Varsity ,2006,25424,2,1,1,1,2,3,3,3,P2, Monterey March (LaPlante), Comets In Winter Sky (McCarthy), Dona Nobis Pacem (Sudduth),DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
9, 100-Concert Band, Flour Bluff HS, TEA:, Corpus Christi, Jeff DuBose,AAAA,Varsity ,2006,25415,1,1,1,1,1,1,2,1,SWA, Thunder and Blazes (Fucik/Laurendeau), First Suite in Eb for Military Band (Holst/Matthews)," Pineapple Poll (Mvts. 1, 3, & 4) (Sullivan/Mackerras/Duthoit)",DATE of EVENT 04/12/2006 ,Region: 14,1. James Marioneaux,2. John Pearson,3. Walter Sparkman,1. Ben Chasan,2. David Isadore,3. Tim Jones
