,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Anahuac Middle, TEA:, Anahuac," Carly Duplant / Cody Cunningham, Morgan Contreras",C,Varsity ,2021,164404,1,1,1,1,1,1,1,1,C, Mount Vernon March (Edmondson), Crusade  (Gassi), Conviction  (Clark),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
1, 100-Concert Band, Bridge City Middle, TEA:, Bridge City," Noelle Maldonado / Tami Goss, Will Poppe, Connor Bordelon-Ross",CC,Varsity ,2021,162948,1,1,1,1,1,1,1,1,C, Spania (David Shaffer), Tanchozuru  (Standridge), Night Fury  (Chambers),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
2, 100-Concert Band, Bridge City Middle, TEA:, Bridge City," Will Poppe / Noelle Maldonado, Tami Goss, Connor Bordelon-Ross",CC,Non-Varsity ,2021,163012,1,1,2,1,1,1,1,1,D, Brandy Station March (Edmonson), Dance Celebration  (Smith), Conviction  (Clark),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
3, 100-Concert Band, C.O. Wilson Middle, TEA:, Nederland," Brandon Laird / Justin Hargraves, Justin Collazo",CC,Varsity ,2021,164268,1,1,1,1,1,1,1,1,C, The American Way (King), Danza de Espana  (Chambers), Sketches of Canada (play 2 mvts) (Story),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
4, 100-Concert Band, C.O. Wilson Middle, TEA:, Nederland, Justin Hargraves / Brandon Laird,CC,Non-Varsity ,2021,164516,1,1,1,1,1,1,1,1,D, Manchester March (Edmondson), Dance Celebration (Smith), Conviction (Clark),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
5, 100-Concert Band, Groves Middle School, TEA:, Groves, Austin Wolfe / Steven Courville,CC,Varsity ,2021,163359,1,1,1,1,1,1,1,1,C, Crosswinds March (James Swearingen), Red Giant (Vargas/), Japanese Pictures (Mixon/),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
6, 100-Concert Band, Groves Middle School, TEA:, Groves, Austin Wolfe / Steven Courville,CC,Non-Varsity A,2021,163358,1,1,1,1,1,1,1,1,1, March for Patriot Day (), Ghost Ship (Story/), Armory (Standridge/),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
7, 100-Concert Band, Henderson Middle School Band, TEA:, Sour Lake, Marshall Swift,CC,Varsity ,2021,165032,1,2,1,1,1,1,1,1,C, Night Fury  (Chambers), Sakura  (Traditional/Story), Knightsbridge March (Pearson),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
8, 100-Concert Band, Hudson Middle School, TEA:, Lufkin, Stephen Sterling / Steven Brown,CC,Varsity ,2021,163758,3,1,2,2,2,1,2,2, , Valor (March) (Larry Clark), In The Bleak Midwinter  (Holst/Bullock), Fortis  (Gazlay),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
9, 100-Concert Band, Jasper Middle, TEA:, Jasper," David Jordan / Michael Johnson, Ronald Byers",CC,Varsity ,2021,163892,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Dance Celebration  (Smith), The Band in the Square on the Fourth of July  (La Plante), Colonial March (Kinyon),DATE of EVENT 03/30/2021 ,Region: 10,1. Crystal Hoisager,2. Stacy Gist,3. Jimmy Frasier,1. Jim Jones,2. Stephanie Boothman,3. Cameron Wolfe,
