,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Audie Murphy Middle School, TEA:, Ft. Hood, Jolitha Dominguez,CC,Varsity ,2020,153521,3,3,2,3,1,1,2,1,2, Colliding Visions (17502)  (Balmages), Korean Folk Rhapsody (11)  (Curnow), The Army Goes Rolling Along (Brubaker),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
1, 100-Concert Band, Audie Murphy Middle School, TEA:, Ft. Hood, Jolitha Dominguez,CC,Non-Varsity ,2020,153520,4,4,3,4,3,2,2,2, , Egyptique (19576)  (Owens), Sea Song Trilogy (48)  (McGinty), Glenwood March (Gorham),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
2, 100-Concert Band, Bonham Middle School, TEA:, Temple, Karen Batson / Blake Waller,CC,Varsity ,2020,154964,1,1,1,1,1,1,1,1,C, Pride of the Lions (William Owens), Mosswood Lullaby (18468)  (Beck), La Rejouissance (118)  (Handel/Williams),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
3, 100-Concert Band, Charles Patterson Middle School, TEA:, Killeen, Heather Larson / Arthur Bryan,CCC,Non-Varsity ,2020,154998,2,2,2,2,1,1,1,1,2, Ghost Ship (18462)  (Story), For King and Crown (20588)  (Branchfield), Battle Command (Owens),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
4, 100-Concert Band, Charles Patterson Middle School, TEA:, Killeen, Heather Larson / Arthur Bryan,CCC,Varsity ,2020,154996,3,3,2,3,2,1,2,2, , As Twilight Falls (17497)  (Sheldon), Spirit of an Eagle (17515)  (Clark), March Zuma (O'Reilly),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
5, 100-Concert Band, Copperas Cove Junior High, TEA:, Copperas Cove, Kathryn Kelley / Richard Brown,CCC,Non-Varsity ,2020,154160,1,1,1,1,1,1,1,1,D, March of the Hyperion Guards (Sheldon), Ghost Ship (18462)  (Story), Courtlandt County Festival (15820)  (Owens),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
6, 100-Concert Band, Copperas Cove Junior High, TEA:, Copperas Cove, Ryan Stewart,CCC,Varsity ,2020,154045,1,2,1,1,1,1,1,1,C, March of the Irish Guard (Ployhar), Redemption (18479)  (Galante), Brave Spirit (19611)  (Standridge),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
7, 100-Concert Band, Eastern Hills Middle School, TEA:, Harker Heights, Chris Lewis,CC,Varsity ,2020,154945,2,2,1,2,1,1,1,1,2, Newcastle March (Johnnie Vinson), Allegretto (from Symphony No. 7) (5)  (Beethoven/Court), Colliding Visions (17502)  (Balmages),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
8, 100-Concert Band, Jarrell Middle School, TEA:, Jarrell," Nathanial Mcreynolds / Scott Lanham, Stephen Grant",CC,Non-Varsity ,2020,152364,1,2,1,1,1,1,2,1,D, The Thunderer (J. P. Sousa/Story), Courtlandt County Festival (15820)  (Owens), Night Fury (20593)  (Chambers),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
9, 100-Concert Band, Jarrell Middle School, TEA:, Jarrell, Scott Lanham,CC,Sub Non-Varsity ,2020,152213,2,1,1,1,2,1,2,2,2, Synergy March (William Owens), Sakura (Michael Story), Dance Celebration (Robert W. Smith),DATE of EVENT 03/03/2020 ,Region: 8,1. Forester Halamicek,2. Mike Olson,3. Ogechi Ukazu,1. Van Henry,2. Richard Hooper,3. Terry Maxwell
