,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Amarillo High School, TEA:, Amarillo," Bruce Collins / Scott Myers, Julie Collins, Barry Blackwell",AAAAAA,Varsity ,2016,115391,1,1,1,1,1,1,1,1,A, Chicago Tribune (W. Paris Chambers/John Boyd), Handel in the Strand  (Grainger/Goldman), Give Us This Day (play all) (Maslanka/ ),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
1, 100-Concert Band, Amarillo HS, TEA:, Amarillo," Scott Myers / Bruce Collins, Julie Collins",AAAAAA,Non-Varsity ,2016,116008,2,1,1,1,1,1,1,1,C, Action Front (Ronald Knoener), Procession of the Sardar (Ippolikov-Ivanov/Custer), Cumberland Cross (Strommen),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
2, 100-Concert Band, Bushland High School, TEA:, Bushland," Gregg Diamond / Joe Woolsey, Kolby Lamkin",AAAA,Var-Composite ,2016,116167,1,1,1,1,1,1,1,1,A, Peacemaker (Karl L. King), A Hymn for Band  (Stuart/ ), A Longford Legend (Sheldon/ ),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
3, 100-Concert Band, Canyon HS, TEA:, Canyon," Luis F. Hernandez / Mike Sheffield, Eric Rath, David Lough",AAAAA,Non-Varsity ,2016,115923,1,1,1,1,1,1,1,1,C, Ol' Glory March (James Swearingen), Dona Nobis Pacem  (Sudduth/ ), Overture for Winds  (Carter/ ),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
4, 100-Concert Band, Canyon HS, TEA:, Canyon," Mike Sheffield / Luis Hernandez, Eric Rath, David Lough",AAAAA,Varsity ,2016,112501,1,1,1,1,1,1,1,1,A, Bullets and Bayonets (Sousa/Finnell), Colonial Song  (Grainger/ ), Machu Picchu - City in the Sky  (Yagisawa/ ),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
5, 100-Concert Band, Caprock High School, TEA:, Amarillo, Alisha Caldwell,AAAAA,Non-Varsity ,2016,115632,1,2,1,1,1,2,1,1,C, Espanola (Lopez), Japanese Pictures  (Mixon), Flight of Eagles  (Del Borgo),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
6, 100-Concert Band, Caprock High School, TEA:, Amarillo," Sam Labordus / Alisha Caldwell, Neil Barbaro, Bruce Hurley",AAAAA,Varsity ,2016,115570,1,1,1,1,1,1,1,1,A, Invictus March (K.L. King), Rest  (Ticheli/ ), Oracle  (Rath/ ),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
7, 100-Concert Band, Dalhart High School, TEA:, Dalhart, Jim Paslay / Nicole Paslay,AAAA,Varsity ,2016,115436,2,2,1,2,2,2,2,2, , Monterey March (Pierre La Plante), Kindred Spirits (Balmages/ ), Abracadabra (Ticheli/ ),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
8, 100-Concert Band, Dumas High School, TEA:, Dumas, Rebecca Carter,AAAAA,Non-Varsity ,2016,115377,2,2,2,2,2,1,1,1,2, Gateway March (Osterling), The Rowan Tree  (Standridge/ ), Spirit of an Eagle  (Clark/ ),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
9, 100-Concert Band, Dumas High School, TEA:, Dumas," Rudy Sanchez / Rebecca Carter, James Carter, Andrew Sedlacek, and Zach Sedlacek",AAAAA,Varsity ,2016,115366,2,2,2,2,2,2,2,2, , March of the Belgian Paratroopers (Leemans/Wiley), Shepherd's Hey  (Grainger/Rogers), Satiric Dances  (Dello Joio/ ),DATE of EVENT 04/12/2016 ,Region: 1,1. Bill Harden,2. Eric Rettig,3. Will Ludlow,1. Rob Toups,2. Phil Anthony,3. Eddy Russell
