,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Anson HS, TEA: 127901, Anson," Rob Hartman / Kathryn Grice, Mike Aston",AA,Varsity ,2022,168957,1,1,1,1,1,1,1,1,A, Spirit of '44 (Cotter), As Twilight Falls (17497)  (Sheldon), Heroes Triumphant (18463)  (Owens),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
1, 100-Concert Band, Anson MS, TEA: 127901, Anson, Kathryn Grice / Rob Hartman,C,Varsity ,2022,169109,3,2,3,3,1,2,1,1,2, Dance Celebration (Smith), Manchester March (Edmonson), Ghost Ship (Story),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
2, 100-Concert Band, Archer City High School, TEA: 005901, Archer City, Kevin Elliston / Anthony Flores,AA,Varsity ,2022,167645,2,3,3,3,1,2,1,1,1, Heroes Triumphant (18463)  (Owens), As Twilight Falls (17497)  (Sheldon), Monterey March (LaPlante),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
3, 100-Concert Band, Electra HS, TEA: 243-902, Electra, Saly Thao,A,Var-Composite ,2022,167997,3,2,1,2,2,2,1,2, , American Spirit March  (Higgins), Ming Court (Pitter), Plaza de Toros (Story),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
4, 100-Concert Band, Iowa Park HS, TEA: 243903001, Iowa Park," Charlie Bradberry / Rudy Leal, Jonathan Fortson",AAAA,Varsity ,2022,169419,1,2,1,1,1,1,1,1,A, March Chagu-Chagu ( Satoshi Yagisawa),  Lux Aurumque  ( Eric Whitacre ), Foundry (17534)  (Mackey),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
5, 100-Concert Band, Knox City HS, TEA: 138902001, Knox City, Mark Tucker / Katie Carr,A,Var-Composite ,2022,168994,1,2,2,2,2,2,2,2, , Lexington March (Edmondson), Annunciation (24114)  (Story), A Summers Knight (24122)  (Terry),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
6, 100-Concert Band, Munday HS, TEA: 822589, Munday, Trey Singleton / Lee Brossette,A,Var-Composite ,2022,169154,1,1,1,1,1,1,1,1,A, Rudimentary March (Fagan), Egyptique (19576)  (Owens), Armory (19597)  (Standridge),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
7, 100-Concert Band, Quanah HS, TEA: 1823441, Quanah, Ray Ridens / Eric Barnes,AA,Non-Varsity ,2022,168746,2,3,2,2,1,2,1,1,2, Crystalline (20594)  (Clark), Galliard (22331)  (Watson), The Big Circus March (Foster),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
8, 100-Concert Band, Quanah MS, TEA: 1823441, Quanah, Ray Ridens / Eric Barnes,C,Non-Varsity ,2022,168741,2,2,2,2,1,1,1,1,2, Egyptique (19576)  (Owens), Plaza de Toros (20709)  (Story), Infinity (Concert March) (Curnow),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
9, 100-Concert Band, Seymour HS, TEA: 0129001, Seymour, Scooter Miller / Liz Miller,AA,Varsity ,2022,168160,1,1,2,1,1,1,1,1,A, Grand Galop (Circus March) (Vinson), Red Giant (22327)  (Vargas)," Moscow, 1941 (15892)  (Balmages)",DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
10, 100-Concert Band, Seymour HS, TEA: 0129001, Seymour, Scooter Miller / Liz Miller (LEAD),AA,Non-Varsity ,2022,168719,2,2,2,2,1,1,1,1,2, New Century March (Harris), Challenger Point (18189)  (Johnson), Gothic (24118)  (Arcari),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
11, 100-Concert Band, Seymour MS, TEA: 0129001, Seymour, Scooter Miller / Liz Miller,C,Varsity ,2022,168784,2,1,2,2,1,1,1,1,2, American Spirit March (Higgins), Ming Court (645)  (Pitter), The Oncoming Storm (22320)  (Rogers),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
12, 100-Concert Band, Stamford HS, TEA: 127906, Stamford, Michael J Copeland,AA,Varsity ,2022,168347,1,1,1,1,1,1,1,1,A, Crown Point March (Hale and Hale), Bazaar (20756)  (Standridge), Gothic (24118)  (Arcari),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee,
13, 100-Concert Band, Throckmorton HS, TEA: 224901001, Throckmorton, Andrew Jonas / Gayle Fowler, Acc:N/A,A,Var-Composite ,2022,168765,3,3,3,3,3,3,2,3, , March of the Machines (Carl Strommen), Uskudar (Smith/Story), Summit Fanfare (Owens),DATE of EVENT 03/02/2022 ,Region: 7,1. Robert Vetter,2. Ray Portillo,3. Derrick Doyle,1. Matt Daily,2. Mario Morales,3. Joe McGee
