,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Bovina High School, TEA:, Bovina, Brad Walker / Jason Anaya,A,Varsity ,2012,69464,1,1,1,1,1,1,1,1,B, Tammy's March (Brad Walker), Mythos  (Bernotas/ ), Corps of Discovery  (Owens/ ),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
1, 100-Concert Band, Brownfield High School, TEA:, Brownfield, Michael Munoz / Julie Munoz,AAA,Varsity ,2012,70111,1,1,1,1,1,1,1,1,A, Fantasy on a Fiddle Tune  (LaPlante/ ), In The Shining Of The Stars  (Sheldon/ ), Immer Fesch Marsch (Eilenberg/Watson),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
2, 100-Concert Band, Denver City High School, TEA:, Denver City, Jerry Rodriquez / Dee Russell & Cameron Wolfe,AA,Varsity ,2012,70533,1,1,1,1,1,1,1,1,A, Adrenaline Engines  (Standridge/ ), River of Dreams  (Lopez/ ), The Golden Ear (Miguel/Gore),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
3, 100-Concert Band, Estacado High School, TEA:, Lubbock, Sean Hill / Jared Dallas,AAA,Varsity ,2012,69383,2,1,2,2,3,2,3,3, , Big Four (King/Swearingen), Sinfonia VI: The Four Elements  (Broege/ ), Two British Folk Songs  (Anon. or Trad./Del Borgo),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
4, 100-Concert Band, Floydada ISD, TEA:, Floydada, Justin Ogden / James Edwards,AA,Varsity ,2012,69951,2,2,1,2,3,3,3,3, , Pinnacle  (Grice/ ), Colliding Visions  (Balmages/ ), The Big Circus March (Foster),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
5, 100-Concert Band, Hale Center High School, TEA:, Hale Center, Aaron Noland / Whitney Johnson,A,Varsity ,2012,68817,2,1,1,1,1,2,1,1,B, Winchester March (Edmondson/), Modal Song and Dance  (Del Borgo/ ), Atlantis  (McGinty/ ),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
6, 100-Concert Band, Levelland High School, TEA:, Levelland, Chris Holmes,AAA,Non-Varsity ,2012,69874,1,1,1,1,2,2,2,2,2, Colliding Visions  (Balmages/ ), Portrait of a Clown  (Ticheli/ ), Fort Canterbury March (Holsinger),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
7, 100-Concert Band, Levelland High School, TEA:, Levelland, Jerry Hernandez,AAA,Varsity ,2012,68882,1,1,1,1,1,1,1,1,A, LAREDO PASO DOBLE (CLIFTON WILLIAMS), The Darkness Is Always Soft  (Fraley/ ), Spoon River  (Grainger/Sheldon/Bar/Bainum/GS(POP)),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
8, 100-Concert Band, Lockney High School, TEA:, Lockney, Rob Lovett,A,Varsity ,2012,70139,1,1,1,1,1,1,1,1,A, La Pequena Marcha Espanola (Oldencott), Shepherd's Hey  (Roszell/ ), Adrenaline Engines  (Standridge/ ),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
9, 100-Concert Band, Loop ISD, TEA:, Loop, Eric Higgins,A,Var-Composite ,2012,68651,2,2,2,2,2,2,1,2, , Fairest of the Fair (Sousa/Smith/Story), A Childhood Hymn  (Holsinger/ ), Cedar Canyon Round Up  (Williams/ ),DATE of EVENT 03/01/2012 ,Region: 16,1. Ed Troyer,2. Greg Diamond,3. David Fortenberry,1. John Zalman,2. Will Brewer,3. Mike Bryant
