,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Caddo Mills Middle School, TEA:, Caddo Mills, Jeremy Wofford / Brian Miears,CC,Varsity ,2020,153271, , , , , , , , , , Japanese Pictures (18467)  (Mixon), Danza de Espana (19602) (Chambers), Darklands March (Standridge),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
1, 100-Concert Band, Canton Jr. High, TEA:, Canton," Cameron Warren / Chris Down, Madison Fowler",CC,Varsity ,2020,156454, , , , , , , , , , Might Mite (Mesang/ arr. O'Loughlin), Eagles Awake! (20762)  (Saucedo), Into the Arctic (20710)  (Balmages),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
2, 100-Concert Band, Commerce Middle School, TEA:, Commerce," Jason Wallace / Kara Wallace, Sydney Cohen",C,Varsity ,2020,153384, , , , , , , , , , El Relicario (Jose Padilla/Michael Story), Egyptique (19576)  (Owens), Portsmouth Reflections (15839)  (Oare),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
3, 100-Concert Band, Crandall Middle School, TEA:, Crandall, Greg Hamilton,CC,Varsity ,2020,157117, , , , , , , , , , Mount Vernon March (Edmonson), The Tears of Arizona (20591)  (Balmages), Fireball! (19604)  (Beck),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
4, 100-Concert Band, Crandall Middle School, TEA:, Crandall, Nicole Vasquez,CC,Non-Varsity ,2020,157116, , , , , , , , , , March Royale (Mark Williams), Qin Shis Stone Army (19600)  (Arcari), Night Fury (20593)  (Chambers),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
5, 100-Concert Band, Edgewood Middle School, TEA:, Edgewood, Elyssa Smith / Bennett Potter,C,Non-Varsity ,2020,155727, , , , , , , , , , Pinnacle (638)  (Grice), Qin Shis Stone Army (19600)  (Arcari), Macarena (Monterde/Story),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
6, 100-Concert Band, Eustace Middle School, TEA:, EUSTACE," Crystal Heidle / Todd Felty, Sam Litton",C,Varsity ,2020,155926, , , , , , , , , , Fortitude (William Owens), The Tears of Arizona (20591)  (Balmages), Shadow of the Longship (20754)  (Rath),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
7, 100-Concert Band, Eustace Middle School, TEA:, Eustace, Sam Litton,C,Non-Varsity ,2020,158613, , , , , , , , , , Stonewood March  (Paul Curnow), Conviction (18460)  (Clark), Night Fury (20593)  (Chambers),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
8, 100-Concert Band, Grand Saline Middle School, TEA:, Grand Saline, Jenny Bartley / Kyle White,C,Varsity ,2020,157125, , , , , , , , , , Grand Galop (Vinson), Phantom Ship (636)  (Del Borgo), Tanchozuru (20595)  (Standridge),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
9, 100-Concert Band, Kemp Middle School, TEA:, Kemp, Natali Alberts,C,Varsity ,2020,158479, , , , , , , , , , Rose Hill March (Owens), Fortis (17484)  (Gazlay), Crusade (16224)  (Gassi),DATE of EVENT 03/31/2020 ,Region: 3,1. Stuart Bird,2. Eric Gray,3. Ken McLellan,1. Brandon Brewer,2. Brian Sours,3. George Strickland
