,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Bay City High School, TEA:, Bay City, Mark Longoria,AAAA,Varsity ,2016,116393,1,1,1,1,1,1,1,1,A, Fidelity March (King/Glover)," Simple Gifts, Four Shaker Songs (play mvt 1, 2, or 4)- Mvt 2 (Ticheli/ )", Havendance  (Holsinger/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
1, 100-Concert Band, Brazos High School, TEA:, Wallis, Rolando Cantu / Becca Wells,AAA,Varsity ,2016,113095,1,2,2,2,1,1,2,1,1, Blue Ridge Saga  (Swearingen/ ), Greenwillow Portrait  (Williams/ ), Fort Canterbury March (Holsinger),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
2, 100-Concert Band, Brazosport High School, TEA:, Freeport, Dennis Boucher,AAAA,Varsity ,2016,114445,1,1,1,1,1,1,1,1,A, Escapada (David Moore), Prospect  (La Plante), A Longford Legend (play two mvts) 1 and 3 (Sheldon/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
3, 100-Concert Band, Brazosport High School, TEA:, Freeport, Heather Hyde,AAAA,Non-Varsity ,2016,115189,2,1,1,1,1,2,2,2,2, Three on the Isle (play mvt 1 or 3) (Stuart/ ), Barbarossa  (Himes/ ), Crosswinds March (Swearingen),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
4, 100-Concert Band, Danbury High School, TEA:, Danbury, Linda Sheffield,AAA,Varsity ,2016,116333,3,4,3,3,2,2,2,2, , Pinnacle (Grice), Down by the Salley Gardens (Sweeney), Barnum & Bailey's Favorite (King/Brubaker),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
5, 100-Concert Band, East Bernard High School, TEA:, East Bernard, Kenneth Peters / Rod Naulls,AAA,Varsity ,2016,112829,2,2,2,2,2,3,2,2, , Spania Spanish March (Shaffer/), A Childhood Hymn  (Holsinger/ )," Moscow, 1941  (Balmages/ )",DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
6, 100-Concert Band, Edna High School, TEA:, Edna, Steve Smith / Adrian Carrizales,AAA,Varsity ,2016,114995,2,1,2,2,1,1,1,1,1, Rough Riders March (King/Swearingen), Japanese Pictures  (Mixon/ ), New Horizons  (Corrigan/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
7, 100-Concert Band, El Campo High School, TEA:, El Campo, Mark Van Gorp,AAAA,Varsity ,2016,114308,2,2,1,2,2,3,2,2, , Alamo March (Karl King/James Swearingen), Little Suite for Band (play all) (Standridge/ ), Black Forest Overture  (Sweeney/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
8, 100-Concert Band, Industrial High School, TEA:, Vanderbilt, Houston Cummings / Stacy Hudson,AAA,Varsity ,2016,113040,1,1,1,1,1,2,1,1,A, Bonds of Unity (King / Swearingen), In Heaven's Air  (Hazo/ ), Foundry  (Mackey/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
9, 100-Concert Band, Needville High School, TEA:, Needville, David Stubbs,AAAA,Varsity ,2016,112209,1,1,1,1,1,1,1,1,A, Pinnacle March (Shaffer), In The Shining Of The Stars  (Sheldon/ ), A Walk in the Morning Sun  (La Plante/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
10, 100-Concert Band, Needville High School, TEA:, Needville," Lance J Finley / David Stubbs, Dean Hurta",AAAA,Non-Varsity A,2016,111736,1,1,1,1,1,1,1,1,C, Cedar Valley March (Hodges), Portsmouth Reflections  (Oare/ ), Broken Bow  (Strommen/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
11, 100-Concert Band, Rice High School, TEA:, Altair," Andrew Mitchell / Melodie Beam, David Gallagher",AAA,Varsity ,2016,113774,3,3,3,3,2,3,1,2, , Alamo March (King/Swearingen), Maesong  (Owens/ ), Steel  (Standridge/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
12, 100-Concert Band, Stafford High School, TEA:, Houston, Michael Cruthirds,AAAA,Non-Varsity ,2016,114502,1,3,2,2,1,1,1,1,2, Fort Canterbury March (Holsinger), Contempo  (Story/ ), Japanese Pictures  (Mixon/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
13, 100-Concert Band, Stafford High School, TEA:, Stafford, Rod Rodriguez,AAAA,Varsity ,2016,114529,1,1,1,1,1,1,1,1,A, Amparito Roca (Texidor/Fagan), Butterfly's Ball  (Fraley/ ), Fu-Mon  (Hiroshi Hoshina/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
14, 100-Concert Band, Sweeny High School, TEA:, Sweeny, Leonard McBee / Jessica Loggins,AAAA,Varsity ,2016,116403,1,1,1,1,1,1,1,1,A, United Nations (Karl King / Swearingen), Salvation is Created  (Tschesnokoff/Houseknecht), Highland Celebration  (Silva/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
15, 100-Concert Band, Tidehaven High School, TEA:, El Maton, James Edwards / Daisy Edwards,AAA,Var-Composite ,2016,113778,2,1,2,2,1,1,2,1,1, General Lee March (King), Earth Song  (Ticheli/ ), Foundry  (Mackey/ ),DATE of EVENT 04/14/2016 ,Region: 13,1. Collin Anderson,2. Dennis Beaver,3. Kevin Heckamann,1. Mack Bibb,2. Tye Ann Payne,3. George Ann Peace
