,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Big Spring HS, TEA:, Big Spring, Amanda Gragg,AAAA,Sub Non-Varsity ,2009,43568,1,1,1,1,1,2,1,1,C, La Fiesta Brava (Edmondson), The Piper and the Captain  (Osborne), The Steppes of Russia  (Del Borgo),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
1, 100-Concert Band, Big Spring JH, TEA:, Big Spring, Rocky Harris,CC,Varsity ,2009,43559,1,1,1,1,1,1,1,1,C, Knights Of The Royal Realm (Smith), A Sailor's Odyssey  (Bobrowitz)," Moscow, 1941  (Balmages)",DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
2, 100-Concert Band, Big Spring JH, TEA:, Big Spring, Sam Hale / Dan Wilhelm,CC,Non-Varsity ,2009,43569,2,2,2,2,2,2,2,2, , An American March (Edmondson), Stratosphere  (Beckham), Wildwind Overture  (Kinyon),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
3, 100-Concert Band, Christoval HS, TEA:, Christoval, Maureen Youngblood / NA, Acc:NA,A,Non-Varsity A,2009,44371,2,2,1,2,3,2,3,3, , Cantabile (Walter Finlayson), Starship (O'Reilly), President's Day Parade March (Murtha),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland
4, 100-Concert Band, Coahoma HS, TEA:, Coahoma, Shane Faucett,AA,Varsity ,2009,44483,1,1,2,1,2,2,2,2,1, Prelude to Act 1 (from La Traviata) (Verdi/Falcone), Kenya Contrasts (Himes), March of the Titans (Curnow),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
5, 100-Concert Band, Colorado High School, TEA:, Colorado City," Chaz Branch / Darin K. Johns, Elizabeth Huot",AA,Varsity ,2009,43999,2,1,2,2,2,2,2,2, , March For A Festive Occasion (Eric Osterling), The Band in the Square on the Fourth of July  (LaPlante), Australian Folk Fantasy  (Williams),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
6, 100-Concert Band, Colorado High School, TEA:, Colorado City," Darin Johns / Chaz Branch, Elizabeth Huot",AA,Varsity ,2009,43995,1,1,1,1,1,1,1,1,A, El Gato Salvaje (Robert E. Foster), Whispers from the Heart  (Farmer), Pinnacle (Grice),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
7, 100-Concert Band, Grape Creek HS, TEA:, San Angelo, BRIAN TILLMAN / Sarah Kennedy,AA,Varsity ,2009,43486,1,1,2,1,1,1,1,1,A, Kentucky Pride (Edmondson)," Moscow, 1941  (Balmages)", Down by the Salley Gardens  (Anon. or Trad./Sweeny),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
8, 100-Concert Band, McCamey High School, TEA:, McCamey, Trey Singleton / German Torres,A,Varsity ,2009,43411,2,1,1,1,2,2,2,2,1, El Espiritu de Valencia (Robert W. Smith), Contempo  (Story), Two British Folk Songs  (Anon. or Trad./Del Borgo),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
9, 100-Concert Band, McCamey MS, TEA:, McCamey, German Torres / Trey Singleton,C,Varsity ,2009,43399,2,3,2,2,2,2,2,2, , Spania! (David Shaffer), Serengeti Dreams  (Smith), Fire Dance  (Akey),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
10, 100-Concert Band, Water Valley ISD, TEA:, Water Valley, Scooter Miller,A,Varsity ,2009,44536,2,1,1,1,1,1,1,1,B, Voodoo Dance (Del Borgo), Storm Mountain Jubilee (Strommen), Valley Forge March (King/Swearingen),DATE of EVENT 03/06/2009 ,Region: 6,1. Bob Anderson,2. Ray Lashaway,3. Ralph Zamarippa,1. Phil Anthony,2. Berry Crudgington,3. George Strickland,
