,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Bailey Junior High, TEA:, Arlington, Ken Callaway,CCC,Varsity ,2015,105891,1,1,1,1,1,1,2,1,C, Winchester March (John Edmondson), Kenya Contrasts  (Himes/ ), La Madre de los Gatos  (Beck/ ),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
1, 100-Concert Band, Bailey Junior High, TEA:, Arlington, Laura Walsh / Laura Walsh,CCC,Non-Varsity C,2015,105892,1,2,2,2,2,2,2,2, , Brandy Station March (John Edmondson), Dance Celebration  (Smith/ ), Fire Dance  (Akey/ ),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
2, 100-Concert Band, Barnett Junior High, TEA:, Arlington, Rod Rooker,CCC,Varsity ,2015,105778,2,1,1,1,2,2,2,2,2, New South Wales March (John Edmondson), Our Kingsland Spring  (Hazo/ ), Catch The Wind  (Hannickel/ ),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
3, 100-Concert Band, Boles JHS, TEA:, Arlington, Jessica Parker,CCC,Non-Varsity ,2015,100966,2,1,2,2,1,1,1,1,2, Big Sky Round-Up  (Sheldon/ ), Uskudar (Smith/Story), Heroes Triumphant  (Owens/ ),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
4, 100-Concert Band, Boles JHS, TEA:, Arlington, Meredith DeMaagd,CCC,Varsity ,2015,100962,1,1,1,1,1,1,1,1,C, Arch of Triumph (Vinson), Crest of Nobility  (Sheldon/ ), Abracadabra  (Ticheli/ ),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
5, 100-Concert Band, Brooks Wester Middle School, TEA:, Mansfield, Christin Alkhazshvilly,CCC,Non-Varsity ,2015,104475,2,2,2,2,1,1,1,1,2, The Gold Medallion (Edmondson), Royal Gardens  (Vertoske), Pinnacle  (Grice),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
6, 100-Concert Band, Brooks Wester Middle School, TEA:, Mansfield, Nathan Wood,CCC,Varsity ,2015,104473,2,1,1,1,1,1,1,1,C, Tahoka Galop (Owens), Variations on Scarborough Fair  (Custer), The Old Red Mill  (Karrick),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
7, 100-Concert Band, Carter JH, TEA:, Arlington, Chad Strother / Chelsea Schurman,CCC,Varsity ,2015,105773,2,3,2,2,3,3,2,3, , Newcastle March (Johnnie Vinson), In a Quiet Place  (Calhoun/ ), Wind Storm  (O'Reilly/ ),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
8, 100-Concert Band, Danny Jones Middle School, TEA:, Mansfield, Eric Bolden,CCC,Varsity ,2015,105353,1,1,1,1,1,1,1,1,C, Foiled Again (Jack Wilds), Fantasy on a Japanese Folk Song  (Hazo/ ), Foundry  (Mackey/ ),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
9, 100-Concert Band, Ferguson JHS, TEA:, Arlington, Christen Stout,CC,Varsity ,2015,103604,2,1,1,1,2,1,2,2,2, The Gold Medallion  (Edmondson), Sea Song Trilogy  (McGinty/ ), Japanese Pictures  (Mixon/ ),DATE of EVENT 04/16/2015 ,Region: 5,1. Kim Cooley,2. Rylon Guidry,3.  Paul Schmidt,1. Mark Gurgel,2. David Kirkley,3. Robin Moffett
