,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band,  Sterling High School, TEA:, Baytown, Brad Comeaux,AAAAAA,Varsity ,2017,122281,1,1,1,1,2,2,2,2,1, The British Eighth March (Zo Elliot/Gore), A Drop of Rain N/A (Hernandez/ ), Ride  (Hazo/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
1, 100-Concert Band,  Sterling High School, TEA:, Baytown," Marcus T Goodlow / Brad Comeaux, Brent Gibson",AAAAAA,Non-Varsity ,2017,122282,1,1,1,1,3,2,2,2,2, St. Petersburg March (Vinson), Rippling Watercolors  (Balmages/ ), Flight of Eagles  (Del Borgo/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
2, 100-Concert Band, Barbers Hill High School, TEA:, Mont Belvieu," Andrew Kier / Kevin Stone, David Johnson and Sebastian Lopez",AAAAA,Sub Non-Varsity B,2017,128063,1,1,2,1,1,2,1,1,C, Spirit of America (Ken Harris), Joy  (Ticheli/ ), Fireball!  (Beck/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
3, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu," David Johnson / Kevin Stone, Sebastian Lopez and Andrew Kier",AAAAA,Non-Varsity A,2017,128064,1,2,1,1,1,1,1,1,C, Lexington March (K.L. King), On a Hymnsong of Philip Bliss  (Holsinger/ ), Choreography  (Sheldon/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
4, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu," Kevin Stone / David Johnson, Sebastian Lopez, Andrew Kier",AAAAA,Varsity ,2017,128059,1,1,1,1,1,1,1,1,A, The Gridiron Club March (John Philip Sousa), Serenity  (Gjeilo/Wilson), A Movement for Rosa  (Camphouse/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
5, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu," Sebastian Lopez / Kevin Stone, David Johnson and Andrew Kier",AAAAA,Sub Non-Varsity A,2017,128060,1,2,2,2,1,1,2,1,2, Champions of Freedom (Ken Harris), Our Kingsland Spring  (Hazo/ ), La Madre de los Gatos  (Beck/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
6, 100-Concert Band, Baytown Lee HS, TEA:, Baytown," Caleb Lopez / Robert Poulin, Stefan Ice",AAAAA,Non-Varsity ,2017,127866,2,1,2,2,2,2,2,2, , Allied Honor (King/Swearingen), Black Forest Overture  (Sweeney/ )," Sons of Liberty, Songs of the American Revolution  (Neeck/ )",DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
7, 100-Concert Band, Baytown Lee HS, TEA:, Baytown, Robert Poulin / Caleb Lopez and Stefan Ice,AAAAA,Varsity ,2017,127862,1,1,2,1,1,3,2,2,1, The gallant Seventh (Sousa - Fennell ), Fantasy on a Japanese Folk Song  (Hazo/ ), Strange Humors  (Mackey/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
8, 100-Concert Band, Channelview HS, TEA:, Channelview," Aaron Allison / Alexa Thibodeaux, tyler Worley",AAAAAA,Sub Non-Varsity B,2017,127639,3,1,3,3,2,2,1,2, , Kilkenny Brigade March (Ployhar)," Simple Gifts, Four Shaker Songs Mvt 2 Dance (Ticheli/ )", Of Emerald Shires (play all) (Myers/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
9, 100-Concert Band, Channelview HS, TEA:, Channelview," Aaron Allison / Alexa Thibodeaux, Tyler Worley",AAAAAA,Varsity ,2017,126711,1,1,2,1,1,2,1,1,A, El Palomino Noble (Compello), Variations on a Korean Folk Song  (Chance/ ), Vesuvius  (Ticheli/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
10, 100-Concert Band, Channelview HS, TEA:, Channelview, Alexa Thibodeaux / Aaron Allison,AAAAAA,Non-Varsity ,2017,127929,1,2,1,1,1,1,1,1,C, March of the Belgian Parachutists (Leemans/Bourgeois), Themes from Green Bushes  (Grainger/Daehn), Chanteys  (Sheldon/ ),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
11, 100-Concert Band, Channelview HS, TEA:, Houston," Tyler Worley / Aaron Allison, Alexa Thibodeaux",AAAAAA,Sub Non-Varsity A,2017,122317,2,2,3,2,2,2,1,2, , Lawrence Sesquicentennial March (Foster), Fantasy on a Theme by Samuel Barber  (Barber/Saucedo), Abracadabra  (Ticheli),DATE of EVENT 04/26/2017 ,Region: 19,1. Trent Cooper,2. Stan Mauldin,3. Val Rose,1. John Reed,2. Mark Veenstra,3. Gary Westbrook
