,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Aledo High School, TEA:, Aledo, Joey Paul,AAAA,Varsity ,2007,32641,1,1,1,1,1,1,1,1,SWA, March from 'Symphonic Metamorphosis' (Paul Hindemith ), Irish Tune from County Derry  (Grainger/Rogers/SMC), Finale from Symphoniy in f minor No. 4  (Tschaikowsky/Safranek),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
1, 100-Concert Band, Aledo High School, TEA:, Aledo, Jake Albin,AAAA,Non-Varsity ,2007,32728,1,1,1,1,1,1,1,1,SWC, King Cobra (David Shaffer), Variations on Scarborough Fair (Calvin Custer), Longford Legend (Play 2 movements) (Robert Sheldon),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
2, 100-Concert Band, Aledo HS, TEA:, Aledo, Ryan Johnstone,AAAA,Sub Non-Varsity ,2007,32732,1,1,1,1,1,1,1,1,SWC, St. Petersburg March (Johnnie Vinson), A Hymn for Band  (Stuart), American Riversongs  (La Plante),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
3, 100-Concert Band, Alvarado High School, TEA:, Alvarado, John Rindom,AAAA,Non-Varsity ,2007,32468,2,3,2,2,3,3,3,3, , Captain Dane (Owens), Norwegian Legend  (Grieg/Forsblad), Sinfonia VI: The Four Elements ( mvt 3 & 4) (Broege),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
4, 100-Concert Band, Alvarado High School, TEA:, Alvarado, Ronnie Mayfield,AAAA,Varsity ,2007,32467,2,2,1,2,2,1,2,2, , March Emeritus (Kallman), Dona Nobis Pacem  (Sudduth), Angel Band (play all) (Hartley),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
5, 100-Concert Band, Arlington Heights HS, TEA:, Fort Worth, Delton Brown,AAAA,Varsity ,2007,32523,1,2,3,2,2,3,2,2, , Bonds of Unity (K. L. King), Three Folk Miniatures (Andre Jutras), Shepherd's Hey (Percy Grainger),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
6, 100-Concert Band, Burleson High School, TEA:, Burleson, Michael Moscoso,AAAAA,Non-Varsity ,2007,32743,1,1,1,1,1,1,1,1,SWC, Coat of Arms (Kenny), Cajun Folk Songs  (Ticheli), Enigmatic Variations  (Osmon),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
7, 100-Concert Band, Burleson HS, TEA:, Burleson, Joe McGee,AAAAA,Varsity ,2007,32765,1,1,1,1,1,1,1,1,SWA, The Purple Carnival (Alford), Overture to Candide  (Bernstein/Grundman/HL Beeler/GS(POP)), West Point Symphony  (Dvorak),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
8, 100-Concert Band, Burleson HS, TEA:, Burleson, Mike Moscoso,AAAAA,Non-Varsity ,2007,32382, , , , , , , , , , Coat of Arms (Kenny), Cajun Folk Songs  (Ticheli), Enigmatic Variations  (Osmon),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
9, 100-Concert Band, Carter-Riverside HS, TEA:, Fort Worth, Rosendo Sanchez,AAAA,Varsity ,2007,34174,2,2,1,2,3,2,3,3, , Coast Guards March (King), Sarabande and Polka  (Arnold/Paynter), Cajun Folk Songs  (Ticheli),DATE of EVENT 04/03/2007 ,Region: 7,1. Jim Alexander,2. Brian Merrill,3. Charles Trayler,1. Jeff Bradford,2. Marcus Bryant,3. Walter Sparkman
