,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, BIG SANDY, TEA:, Big Sandy, Jeff Settle / Ben Stuckey,C,Varsity ,2014,95278,2,2,2,2,2,1,1,1,1, General Grant March (K.L. King), Spring Song  (Nowak/ ), Fire Dance  (Akey/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
1, 100-Concert Band, Clarksville High School, TEA:, Clarksville, Roderick Boyce,AA,Varsity ,2014,95056,1,2,1,1,1,1,2,1,A, The Desert Patrol (K. L. King), Our Kingsland Spring  (Hazo ), Steel  (Standridge ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
2, 100-Concert Band, DeKalb High School, TEA:, DeKalb, Rod Naulls / Kaitlyn Pineiro,AA,Varsity ,2014,94432,2,1,1,1,2,2,2,2,1, St. Mihiel (King), Flight of Eagles (Del Borgo/ ), American Riversongs  (La Plante/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
3, 100-Concert Band, Elysian Fields High School, TEA:, Elysian Fields, Trent Graves / Diane Shelton,AA,Varsity ,2014,92206,1,2,1,1,2,2,1,2,1, Rolling Thunder March (Henry Fillmore / Andrew Glover), Maesong (Owens/ ), Joy Revisited  (Ticheli/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
4, 100-Concert Band, Gladewater ISD, TEA:, Gladewater, Michael Moody,AAA,Varsity ,2014,95004,1,1,1,1,1,1,1,1,A, Bravura (Duble), Blue and Green Music  (Hazo/ ), Choreography  (Sheldon/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
5, 100-Concert Band, Greenville High School, TEA:, Greenville," Joel L. Weisberg / Richard Burt, Amy Dykes, Kent Tidwell",AAAA,Varsity ,2014,92770,1,1,1,1,2,3,2,2,1, Washington Heights March (Calvin Custer), Benediction  (Stevens/ ), Pablo!  (Meyer/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
6, 100-Concert Band, Harleton High School, TEA:, Harleton, Christi Speer / Chance James,A,Varsity ,2014,91302,1,1,2,1,1,1,1,1,A, Gallant Marines March (Karl King), The Harmonious Blacksmith  (Handel/Osterling), Marching Song  (Holst/Moss),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
7, 100-Concert Band, Hooks ISD, TEA:, Hooks," T.Jon Kelly / Adair Melton, Belyn Fowler",C,Varsity ,2014,95124,2,1,1,1,1,1,1,1,A, Torch of Liberty (King/Swearingen), Ye Banks and Braes  (Miller/Strommen), The Steppes of Russia  (Del Borgo/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
8, 100-Concert Band, Hughes Springs, TEA:, Hughes Springs, Reggie Whatley / Sarah Thompson,AA,Varsity ,2014,92355,2,2,2,2,2,2,2,2, , Rough-Riders March (K.L. King / Swearingen), A Joyful Journey  (Sheldon/ ), Flight of Eagles  (Del Borgo/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
9, 100-Concert Band, Jefferson High School, TEA:, Jefferson, Ron Ashcraft,AA,Varsity ,2014,91172,2,2,2,2,1,1,1,1,1, Rough Riders March (King/Swearingen), Medieval Legend  (Story/ ), Broken Bow  (Strommen/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
10, 100-Concert Band, Kilgore High School, TEA:, Kilgore," Mitchell Smith / Chris Murray, Tiffany McWilliams, Rance Hawthorne", Acc:na,AAA,Varsity ,2014,92576,1,1,1,1,1,1,1,1,A, George Washington Bicentennial March (John Phillip Sousa), Blue and Green Music  (Hazo/ ), American Folk Rhapsody No. 2  (Grundman/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver
11, 100-Concert Band, Kilgore ISD, TEA:, Kilgore," Chris Murray / Mitchell Smith, Rance Hawthorne Tiffany McWilliams",AAA,Non-Varsity ,2014,92712,2,2,1,2,1,1,1,1,2, University of North Dakota (K. L. King), Accolade  (Himes/ )," Moscow, 1941  (Balmages/ )",DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
12, 100-Concert Band, Liberty-Eylau High School, TEA:, Texarkana, Stephanie Nelson,AAA,Varsity ,2014,91439,1,1,1,1,1,2,1,1,B, Aces of the Air (King/Swearingen), Earth Song  (Ticheli/ ), Havendance  (Holsinger/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
13, 100-Concert Band, Linden-Kildare High School, TEA:, Linden, Kevin Lusk / James Bird,AA,Varsity ,2014,94689,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Newcastle March (Johnnie Vinson), An Irish Interlude (Warren Barker), Firedance (Douglas Akey),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
14, 100-Concert Band, Marshall High School, TEA:, Marshall," David Densmore / Kasey Brown, Aaron Zeller, Erika Zeller, Zachary VanderElzen", Acc:None,AAAA,Varsity ,2014,94894,1,2,1,1,2,2,1,2,1, E Pluribus Unum (Fred Jewell), Benediction  (Stevens/ ), Concord  (Grundman/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver
15, 100-Concert Band, Maud High School, TEA:, Maud, David Terry,A,Varsity ,2014,95511,1,1,2,1,1,1,1,1,B, March of the Irish Guard (James Ployhar), Crest of Nobility (Robert Sheldon), Fortis (Gary Gazlay),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
16, 100-Concert Band, Mineola High School, TEA:, Mineola," Chris Brannan / Jennifer Fulin, Emily Cavanaugh, Heather Parks",AAA,Varsity ,2014,92654,1,1,1,1,1,1,1,1,A, Mighty Mite March (Ted Mesang), Hypnotic Fireflies  (Balmages/ ), La Madre de los Gatos  (Beck/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
17, 100-Concert Band, Mt. Pleasant High School, TEA:, Mt. Pleasant, Richard Eckstein / Barry Tagg,AAAA,Varsity ,2014,93084,1,1,1,1,3,3,2,3,1, Circus Days March (K.L. King), Deir in De  (Anon. or Trad./Barker), Variations on a Korean Folk Song  (Chance/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
18, 100-Concert Band, Mt. Vernon High School, TEA:, Mt. Vernon, Tanya Eckstein,AA,Var-Composite ,2014,94456,2,1,2,2,2,2,1,2, , Lexington March (King/Swearingen), Spirit of an Eagle  (Clark/ ), Sundance  (Strommen/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
19, 100-Concert Band, North Lamar High School, TEA:, Paris, Jason R. Smith,AAA,Non-Varsity A,2014,91206,1,1,1,1,1,1,1,1,C, The Four Freedoms March (Edwin Fanko Goldman/Leidzen), Cajun Folk Songs (Frank Tichelli), Undetow (John Mackey),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
20, 100-Concert Band, North Lamar High School, TEA:, Paris, Randy Jones,AAA,Varsity ,2014,91052,1,1,1,1,1,1,1,1,A, Battle of the Winds (Charles Duble/Timothy Rhea), Toccata and Fugue in d minor  (Bach/Leidzen/Patterson), Blue Shades  (Ticheli/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
21, 100-Concert Band, Pine Tree High School, TEA:, Longview, John Squier,AAAA,Non-Varsity ,2014,93258,1,1,1,1,1,1,1,1,C, Our Glorious Infantry (Austyn R Edwards), Variations on an English Folk Song  (Claude T. Smith), Colliding Visions  (Brian Balmages ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
22, 100-Concert Band, Pine Tree High School, TEA:, Longview, Mark Melton,AAAA,Varsity ,2014,93284,1,1,1,1,1,1,1,1,A, Florentiner March (Fucik/Lake/Fennell), Noisy Wheels of Joy (Eric Whitacre), First Suite in Eb (Holst/),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
23, 100-Concert Band, Pine Tree High School, TEA:, Longview, Mark Perry,AAAA,Sub Non-Varsity ,2014,96170,2,2,2,2,2,3,3,3, , March of the Irish Guard (Ployhar), Adrenaline Engines  (Standridge/ ), Our Kingsland Spring  (Hazo/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
24, 100-Concert Band, Pittsburg High School, TEA:, Pittsburg," Jennifer Joslin / Austin Jesmore, Mike WIlliams",AAA,Non-Varsity A,2014,95520,3,3,4,3,3,3,3,3, , March of the Irish Guard (Ployhar)," Moscow, 1941 (Balmages)", Starship (O'Reilly/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
25, 100-Concert Band, Prairiland High School, TEA:, Pattonville, Jon Weddle / Michael Barron,AA,Var-Composite ,2014,93923,2,2,2,2,1,1,2,1,1, General Lee (K.L. King), The Harmonious Blacksmith  (Handel/Osterling), Cumberland Cross  (Strommen/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
26, 100-Concert Band, Queen City High School, TEA:, Queen City," Billy Vess / Christie Nyfeler, Trent Weaver",AA,Varsity ,2014,93812,1,1,1,1,1,1,1,1,A, The Trombone King (King/Paynter), An American Elegy (Ticheli), La Tregenda (Puccini/Beck),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
27, 100-Concert Band, Quitman High School, TEA:, Quitman, Tim Schodowski,AA,Varsity ,2014,95237,2,3,2,2,2,1,2,2, , The Golden Vanity (Ralph Vaughan Williams), Chorale Prelude - For the Beauty of the Earth  (Colquitt/ ), Declaration Overture  (Smith/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
28, 100-Concert Band, Redwater ISD, TEA:, Redwater," Clayton Harris / Matthew Kennan, Savanna Coburn",AA,Varsity ,2014,94591,1,1,1,1,1,1,1,1,A, Patton (Ralph Ford/Goldsmith), Voices of the Sky  (Hazo/ ), Choreography (Sheldon),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
29, 100-Concert Band, Sulphur Springs High School, TEA:, Sulphur Springs, Charles McCauley,AAAA,Varsity ,2014,94412,1,1,1,1,2,2,3,2,1, H. M. Jollies (Kenneth Alford), Earth Song  (Ticheli/ ), Themes from Green Bushes  (Grainger/Daehn),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
30, 100-Concert Band, Sulphur Springs High School, TEA:, Sulphur Springs, Steve Proctor,AAAA,Non-Varsity ,2014,95113,1,1,1,1,2,2,3,2,2, Of Honor and Glory (Carmine Pastore), Mosswood Lullaby  (Beck/ ), Our Kingsland Spring  (Hazo/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
31, 100-Concert Band, Union Hill High School, TEA:, Gilmer, Kelly Bennette,A,Non-Varsity ,2014,96234,2,3,2,2,2,3,3,3, , The Last Crusade (concert march) (Kelly Bennette), Fortis (Gary Gazlay), Dance Celebration (Robert W. Smith),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
32, 100-Concert Band, Waskom High School, TEA:, Waskom, Don Hardin / Austin Willis,AA,Var-Composite ,2014,93908,2,2,3,2,2,2,3,2, , Winchester March (Edmondson), Maesong  (Owens/ ), Down by the Salley Gardens  (Anon. or Trad./Sweeny),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
33, 100-Concert Band, White Oak High School, TEA:, White Oak, Jacovia Cartwright,AA,Non-Varsity ,2014,93768,1,1,1,1,1,2,2,2,2, Coast Guards March (K.L King), Cumberland Cross  (Strommen/ ), Heroes Triumphant  (Owens/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
34, 100-Concert Band, White Oak High School, TEA:, White Oak, Jason Steele,AA,Varsity ,2014,93691,1,1,2,1,1,1,1,1,A, Amparito Roca (Texidor), Blue and Green Music  (Hazo/ ), Cajun Folk Songs  (Ticheli/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
35, 100-Concert Band, Winnsboro High School, TEA:, winnsboro," wayne smith / Erin Lilliefors, Colin Woodson",AA,Varsity ,2014,94856,2,1,2,2,1,1,1,1,1, A March from Early America; Ode on Science (William E. Rhoads), Heaven's Light  (Reineke/ ), Variations on a Korean Folk Song  (Chance/ ),DATE of EVENT 04/09/2014 ,Region: 4,1. Mike Bartley,2. Brandon Brewer,3. Russ Rutherford,1. Sharon Bird,2. Ken McLellan,3. Glen Oliver,
