,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, A.W. Spence Middle School, TEA:, Dallas, Michael Goodwin,CCC,Varsity ,2013,83868,2,3,3,3,3,2,3,3, , Spania (David Shaffer), Two Renaissance Sketches (Todd Stalter), Shepherd's Hey (Patrick Roszell),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
1, 100-Concert Band, Balch Springs, TEA:, Cedar Hill, Maria Chadwell / Cynthia Anderson,CCC,Non-Varsity ,2013,85951,1,1,1,1,2,2,2,2,2, Brandy Station March (John Edmondson), Uskudar (Smith/Story), Colliding Visions (Brian Balmages),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
2, 100-Concert Band, Byrd Middle School, TEA:, Duncanville, Jedidiah Maus / Brittney Cook/Kevin Graham,CCC,Non-Varsity ,2013,81567,1,1,1,1,1,1,1,1,D, Lexington March (Edmondson), Voodoo Dance  (Del Borgo ), Colliding Visions  (Balmages),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
3, 100-Concert Band, Byrd Middle School, TEA:, Duncanville, Kevin J. Graham / Jedidiah Maus/Brittney Cook,CCC,Varsity ,2013,85670,1,1,1,1,1,1,1,1,C, Pas Redouble (Saint-Saens), The Widow's Party (Grainger/Moon), Colonial Airs and Dances (Jager),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
4, 100-Concert Band, Ennis MS, TEA:, Ennis, David Ingram,CCC,Varsity ,2013,84262,1,1,1,1,1,1,1,1,C, Desert Patrol March (K. L. King), They Led My Lord Away  (Gordon/Allen), Celtic Song and Celebration  (Gorham/ ),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
5, 100-Concert Band, Ennis MS, TEA:, Ennis, Steve Bunch,CCC,Non-Varsity ,2013,84259,1,1,1,1,1,1,1,1,D, Boomerang March (Ralph and Jack Hale), Ye Banks and Braes O' Bonnie Doon (Sweeney), Fortis (Gazlay),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
6, 100-Concert Band, Greiner Middle School, TEA:, Dallas, Chris Parker / Ralph Morgan,CCC,Non-Varsity ,2013,81163,2,2,3,2,3,4,4,4, , Brandi Station March (Edmondson), Allegretto (from Symphony No. 7)  (Beethoven/Court), Distant Horizons  (Sweeney/ ),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
7, 100-Concert Band, Hector P. Garcia Middle School, TEA:, Dallas, Aaron Crawford,CCC,Non-Varsity ,2013,83872,2,2,3,2,5,4,4,4, , The Golden Eagle March (John Edmondson), Sakura (Story), Nottingham Castle (Daehn),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
8, 100-Concert Band, J L Long Middle School, TEA:, Dallas, Caitlin Schmidt / Eric Andress,CCC,Varsity ,2013,79339,2,2,3,2,2,2,2,2, , Kenya Contrasts (William Himes), Colliding Visions (Brian Balmages), Washington Post March (Michael Story),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
9, 100-Concert Band, Jackson Middle School, TEA:, Grand Prairie, Laura Walsh,CCC,Varsity ,2013,81945,3,2,3,3,4,3,3,3, , The Steppes of Russia  (Del Borgo/ ), The Lone Eagle March (Edmondson)," Moscow, 1941  (Balmages/ )",DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
10, 100-Concert Band, Kennedy Curry Middle School, TEA:, Dallas, Derek Bullock,CCC,Non-Varsity ,2013,86432,3,3,4,3,3,4,4,4, , Winchester March (Edmondson), Chester  (Billings/Tolmage/Osterling), Dance Celebration  (Smith/ ),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
11, 100-Concert Band, Kennemer Middle School, TEA:, Dallas, Kenneth Thompson,CCC,Non-Varsity ,2013,83357,1,1,1,1,1,1,1,1,D, Acclaim March (Larry Clark), Sakura (Michael Story), Serengeti Dreams (Robert W. Smith),DATE of EVENT 04/11/2013 ,Region: 20,1. Cindy Lansford,2. Merlin Patterson,3. Danny Prado,1. Susan Scarborough,2. Ed Stein,3. Jolette Wine,
