,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Alto HS, TEA:, Alto, Steven Smitha,AA,Non-Varsity ,2006,20970,3,3,2,3,2,2,3,2, , March of the Irish Guard (James Ployhar), Nottingham Castle (Daehn), Sea Song Trilogy (McGinty),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
1, 100-Concert Band, Arp High School, TEA:, Arp, Chris Cook,AA,Varsity ,2006,24112,1,2,2,2,2,1,1,1,RM1, United Nations March (King/Swearingen), Deir in De (Barker (arr)), Kentucky 1800 (Grundman),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
2, 100-Concert Band, Brownsboro High School, TEA:, Brownsboro, Jeff Russell,AAA,Varsity ,2006,21477,1,1,1,1,1,1,1,1,RMA, The Pathfinder of Panama (Sousa/Byrne), An American Elegy (Ticheli), Havendance (Holsinger),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
3, 100-Concert Band, Bullard High School, TEA:, Bullard, Gary Jordan,AAA,Varsity ,2006,23080,1,1,1,1,1,2,2,2,RM1, Mighty Mite March (Mesang), Cumberland Cross (Strommen), Dona Nobis Pacem (Sudduth),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
4, 100-Concert Band, Carlisle High School, TEA:, Price, Scott Rhame,A,Varsity ,2006,22085,1,1,1,1,1,1,1,1,RMA, Cumberland Cross (Strommen), Flight of Eagles (Del Borgo), Fiesta Flambeau (Sturccio),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
5, 100-Concert Band, Carthage High School, TEA:, Carthage, Craig Haynie,AAA,Non-Varsity ,2006,24648,2,1,2,2,1,1,1,1,RM2, Pan American (K.L. King), Greenwillow Portrait (Mark Williams), Knights of Dunvegan (Richard Meyer),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
6, 100-Concert Band, Carthage High School, TEA:, Carthage, Paul Najera,AAA,Varsity ,2006,24191,1,1,1,1,1,1,1,1,RMA, Amparito Roca (Texidor / Winter), American Riversongs (La Plante), A Longford Legend (Sheldon),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
7, 100-Concert Band, Center High School, TEA:, Center, Jim Jones,AAA,Varsity ,2006,25437,1,1,1,1,1,1,1,1,RMA, Thunder West March (Kenneth Farrell), Prospect (La Plante), Encanto (Smith),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
8, 100-Concert Band, Chapel Hill High School, TEA:, Tyler, Judy Wilson,AAA,Non-Varsity ,2006,24654,1,1,1,1,1,1,1,1,RMC, Miss Liberty (K. L. King), Modal Song and Dance (Del Borgo), Kenya Contrasts (Himes),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
9, 100-Concert Band, Chapel Hill HS, TEA:, Tyler, neil smith,AAA,Varsity ,2006,24650,1,1,1,1,1,1,1,1,RMA, Entry of the Gladiators March (J. Fucik/ H. Gore), Ghost Fleet (Sheldon), Deir' in De (Barker),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
10, 100-Concert Band, Crockett High School, TEA:, Crockett, Dwain Forsythe,AAA,Varsity ,2006,24662,2,3,3,3,2,2,3,2, , General Lee (K.L.King), La Rejouissance (Handel/Williams), Deir in De (Baker),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
11, 100-Concert Band, Cushing High School, TEA:, Cushing, Jason Turrentine,A,Varsity ,2006,24809,1,1,2,1,3,3,2,3,RM1, Winchester March (Edmondson), Spring Song (Nowak), Medieval Legend (Story),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
12, 100-Concert Band, Diboll HS, TEA:, Diboll, Joey Acker,AAA,Varsity ,2006,23970,2,2,2,2,2,2,2,2, , The Klaxon (Fillmore / Balent), West Highlands Sojourn (Sheldon), Knights of Dunvegan (Meyer),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
13, 100-Concert Band, Garrison HS, TEA:, Garrison, Frank Aue,AA,Varsity ,2006,21286,2,2,3,2,2,2,2,2, , Hosts of Freedom (Karl King), Two British Folk Songs (Del Borgo (arr)), Cumberland Cross (Carl Strommen),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
14, 100-Concert Band, Groveton HS, TEA:, Groveton, Jeremy McKissack,A,Non-Varsity ,2006,21664,1,2,2,2,1,1,1,1,RM2, Sea Song Trilogy (McGinty), Modal Song and Dance (Del Borgo), Valley Forge March (King/Swearingen),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
15, 100-Concert Band, Hudson ISD, TEA:, Lufkin, Brad Comeaux,AAA,Varsity ,2006,24869,3,3,3,3,2,2,2,2, , New Castle March (Johnnie Vinson), Flight of Eagles (Del Borgo), In The Shining Of The Stars (Sheldon),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
16, 100-Concert Band, Joaquin High School, TEA:, Joaquin, Ron Ashcraft,A,Varsity ,2006,22522,2,2,2,2,2,3,3,3, , Aces Of The Air March (King), Gathering In The Glen (Sweeney), Fire Dance (Akey),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
17, 100-Concert Band, Lindale High School, TEA:, Lindale, Lucy Pascasio,AAA,Sub Non-Varsity ,2006,24159,1,1,1,1,1,1,1,1,RMC, Columbian March (Karl L. King)," Simple Gifts, Four Shaker Songs (play movement 1, 2, or 4) (Ticheli)", Havendance (Holsinger),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
18, 100-Concert Band, Lindale High School, TEA:, Lindale, Susan Scott,AAA,Non-Varsity ,2006,25782,1,1,1,1,1,1,1,1,RMC, British Eighth March (Zo Elliott/Luckhardt), First Suite in Eb (play mvt 1) (Holst/Matthews), Vesuvius (Ticheli),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
19, 100-Concert Band, Lindale HS, TEA:, Lindale, Steven Moore,AAA,Varsity ,2006,24733,1,1,1,1,1,1,1,1,RMA, Parade of the Tall Ships (Jay A. Chattaway), Symphony On The Themes of John Philip Sousa - after The Thunderer (Hearshen), Blue Shades (Ticheli),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
20, 100-Concert Band, Mt. Enterprise High School, TEA:, Mt. Enterprise, Frank Burrows,A,Varsity ,2006,23474,2,1,1,1,3,2,2,2,RM1, U.S.S. Hornet (Gary Fagan), Sakura (Story), English Folk Suite (Del Borgo),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
21, 100-Concert Band, Overton High School, TEA:, Overton, Tim Huskey,A,Varsity ,2006,21424,DQ,DQ,DQ,DQ,DQ,DQ,DQ,DQ, , Peacemaker (King), Sinfonia VI: The Four Elements (Broege), A Walk With McCarley (Ragsdale),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
22, 100-Concert Band, Palestine High School, TEA:, Palestine, Steve Rollins,AAA,Varsity ,2006,22495,1,1,1,1,1,1,1,1,RMA, SANTA FE TRAIL (CONCERT MARCH) (TOM O'CONNOR), SYMPHONIC OVERTURE (CHARLES CARTER), WEST HIGHLANDS SOJOURN (ROBERT SHELDON),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
23, 100-Concert Band, Rusk H.S., TEA:, Rusk, Mike Kellogg,AAA,Non-Varsity ,2006,24242,1,2,2,2,2,2,2,2, , Thunder Bay March (J. O'Reilly), Sakura (Story), Soldiers' Procession and Sword Dance (Margolis),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
24, 100-Concert Band, Rusk High School, TEA:, Rusk, Gary Robbins,AAA,Varsity ,2006,23542,1,1,1,1,1,1,1,1,RMA, Amparito Roca (Texidor/Winter), Prospect (La Plante), Overture for Winds (Carter),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
25, 100-Concert Band, San Augustine HS, TEA:, San Augustine, Charles Delaney,AA,Combined ,2006,24158,2,3,3,3,3,3,2,3, , gallant marines (king/swearingen), Canadian Sketches (Curnow), Blue Ridge Saga (Swearingen),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
26, 100-Concert Band, Shelbyville High School, TEA:, Shelbyville, Larry Edge,AA,Varsity ,2006,23454,2,2,1,1,1,2,1,1,RM1, We Stand United (King), Encanto (Smith), Cumberland Cross (Strommen),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
27, 100-Concert Band, Tatum High School, TEA:, Tatum, David Densmore,AAA,Varsity ,2006,24499,2,2,2,2,3,2,2,2, , Call To Victory (King/Swearingen), An Irish Interlude (Barker), Latin Folk Song Trilogy (Himes),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
28, 100-Concert Band, Teague High School, TEA:, Teague, Cari Martin,AA,Varsity ,2006,20732,3,2,2,2,1,2,1,1,RM1, Omaha Beach (John Edmondson), Cumberland Cross (Strommen), Two British Folk Songs (Del Borgo (arr)),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
29, 100-Concert Band, Tenaha HS, TEA:, Tenaha, Rhonda Wagnon,A,Varsity ,2006,24572,1,1,1,1,3,2,3,3,RM1, Monterey March (K. L. King), Soldiers' Procession and Sword Dance (Margolis), Fire Dance (Akey),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
30, 100-Concert Band, Timpson High School, TEA:, Timpson, Javier Nino,AA,Varsity ,2006,23503,2,2,2,2,1,2,2,2, , Prestissmo (K. L. King), Prospect (La Plante), Flight of Eagles (Del Borgo),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
31, 100-Concert Band, Trinity HS, TEA:, Trinity, Charlie Goodson,AA,Non-Varsity ,2006,23784,3,3,3,3,1,1,2,1,RM2, A Childhood Dream (Holsinger), Voodoo Dance (del Borgo), Forward March (Murtha),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
32, 100-Concert Band, Troup High School, TEA:, Troup, Gehrig Blankenship,AA,Varsity ,2006,24898,1,1,1,1,1,1,1,1,RMA, The Show Boy (Will Huff), Two British Folk Songs (Del Borgo (arr)), West Highlands Sojourn (Sheldon),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
33, 100-Concert Band, Van High School, TEA:, Van, Trey Gossett,AAA,Varsity ,2006,23133,1,1,1,1,1,1,1,1,RMA, Salute to Washington (Kiefer), As Summer Was Just Beginning (Daehn), Ghost Fleet (Sheldon),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
34, 100-Concert Band, West Rusk High School, TEA:, New London, Jerry Vinson,AA,Varsity ,2006,21773,3,3,3,3,2,3,3,3, , St. Petersburg March (Johnnie Vinson), Allegretto from Symphony No. 7 (Beethoven/Court), La Rejouissance (Handel/Williams),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
35, 100-Concert Band, West Sabine High School, TEA:, Pineland, Tim Hunger,AA,Varsity ,2006,21350,3,3,3,3,3,3,3,3, ," Lexington March (Edmondson, J.)", La Rejouissance (Handel/Williams)," Modal Song and Dance (Del Borgo, E.)",DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
36, 100-Concert Band, Westwood High School, TEA:, Palestine, Richard Evans,AAA,Varsity ,2006,24351,2,3,3,3,3,3,1,3, , Pan American Spanish March (King), On a Hymnsong of Philip Bliss (Holsinger), Heatherwood Portrait (Barnes),DATE of EVENT 04/05/2006 ,Region: 21,1. Diane Baker,2. Eric Grey,3. Neal Sutton,1. Richard Lovelace,2. Jerry Payne,3. Ralph Zimarippa
