,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Albright MS, TEA:, Houston, Terry Johnson,CCC,Varsity ,2010,52006,1,1,1,1,2,3,3,3,2, New Forest March (Vinson), Kenya Contrasts  (Himes), Contempo  (Story),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
1, 100-Concert Band, Alief MS, TEA:, Houston, Kenneth Henderson,CCC,Varsity ,2010,58634,4,5,5,5,5,4,4,4, , Regimental Honor (John Moss), Flight of Eagles  (Del Borgo), Barbarossa  (Himes),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
2, 100-Concert Band, Beck Junior High, TEA:, Katy, Brenden Steber,CCC,Varsity ,2010,58135,1,1,2,1,1,2,1,1,C, Prestissimo (King)," Prelude, Siciliano and Rondo (play Siciliano & Rondo) (Arnold/Paynter)", Butterfly's Ball  (Fraley),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
3, 100-Concert Band, Beckendorff Junior High, TEA:, Katy, Susan Steber,CCC,Varsity ,2010,58183,1,2,2,2,2,1,1,1,2, La Fiesta Brava (Edmondson), As Summer Was Just Beginning  (Daehn), Fortress  (Ticheli),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
4, 100-Concert Band, Cardiff Junior High, TEA:, Katy, Shelley Bailey / Dan Brodt,CCC,Varsity ,2010,58263,3,3,4,3,3,3,3,3, , Cumberland Cross  (Strommen), Legend of Knife River  (Bulla), Emblem of Victory (Elliot Del Borgo),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
5, 100-Concert Band, Cinco Ranch Jr. High, TEA:, Katy, Rory Davis,CCC,Varsity ,2010,59083,1,1,1,1,1,1,1,1,C, The Messenger (Barnhouse), Voices of the Sky  (Hazo), Concord  (Grundman),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
6, 100-Concert Band, Holub MS, TEA:, Houston, Michael Hoover,CCC,Varsity ,2010,58337,5,3,4,4,4,3,4,4, , Mount Vernon March (Edmondson), Slane  (Anon. or Trad./Wagner), Legend of Knife River  (Bulla),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
7, 100-Concert Band, Johnston MS, TEA:, Houston, Craig Green / Mr. Dan Littles,CCC,Varsity ,2010,59106,4,3,3,3,2,2,2,2, , Crest of Nobility  (Sheldon), The Red Balloon  (McGinty), Allied Honor (King/Swearingen),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
8, 100-Concert Band, Katy Junior High, TEA:, Katy," Richard Maher / Sharon Phifer, Cindy Gorton",CCC,Varsity ,2010,53809,1,2,1,1,2,2,1,2,2, Utah Beach (Edmondson), Portsmouth Reflections  (Oare), The Steppes of Russia  (Del Borgo),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
9, 100-Concert Band, Killough MS, TEA:, Houston, Colette Brown,CCC,Varsity ,2010,58517,3,3,3,3,3,3,4,3, , Newcastle March (Johnnie Vinson), Kenya Contrasts  (Himes), Two British Folksongs (Del Borgo),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
10, 100-Concert Band, Lanier MS, TEA:, Houston, Ali Jackson,CCC,Varsity ,2010,57747,2,2,2,2,2,1,1,1,2,  Sparks  (Balmages), Heaven's Light  (Reineke), Coast Guards March (King/Swearingen),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
11, 100-Concert Band, Mayde Creek Junior High, TEA:, Houston, Lisa Stiles / Rhonda Munoz,CCC,Varsity ,2010,55122,1,1,1,1,2,2,3,2,2, Winchester March (John Edmondson), In a French Garden (Meyer), Flight of Eagles  (Del Borgo),DATE of EVENT 04/16/2010 ,Region: 23,1. Teri Brockway,2. Nancy Caston,3. James Drew,1. Donnie Artley,2. Jennifer Dillard,3. Chuck Kingsley
