,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Applied Learning Academy, TEA:, Fort Worth, Emily Brandt,C,Varsity ,2020,156652, , , , , , , , , , St. Petersburg March (Vinson), Dancing Kites (Bernotas), Into the Arctic (Balmages),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
1, 100-Concert Band, Bailey Junior High, TEA:, Arlington, Ken Callaway / JoAnna Barton,CCC,Non-Varsity A,2020,159057, , , , , , , , , , Lexington March (John Edmondson), Alpine Meadow (17477)  (Hodges), Colliding Visions (17502)  (Balmages),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
2, 100-Concert Band, Barnett Junior High, TEA:, Arlington, Elisabeth McConnell / Brandon Barrett,CCC,Non-Varsity ,2020,155948, , , , , , , , , , Musicmakers March (Lavender/Sweeney), Nottingham Castle (12) (Daehn), Storm Mountain Jubilee (16225) (Strommen),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
3, 100-Concert Band, Benbrook MHS, TEA:, Fort Worth," Ceon Rumphs / Marcus Bryant, Tanner Bolton",CC,Varsity ,2020,158368, , , , , , , , , , Andalucia (Victor Lopez), Fireball (Brian Beck), Dorian Chant (Bill Calhoun),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
4, 100-Concert Band, Boles Junior High, TEA:, Arlington, Carrie Burum,CCC,Non-Varsity ,2020,158435, , , , , , , , , , Centennial March (Steve Hodges), Pevensey Castle (60)  (Sheldon), Japanese Pictures (18467)  (Mixon),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
5, 100-Concert Band, Brooks Wester Middle School, TEA:, Mansfield, Christin McNair,CCC,Non-Varsity A,2020,159217, , , , , , , , , , Loyalty March (Larry Clark), Synchronized Energy (21566)  (Fhiaras), Bazaar (20756)  (Standridge),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
6, 100-Concert Band, Brooks Wester Middle School, TEA:, Mansfield, Nathan Wood,CCC,Varsity ,2020,158981, , , , , , , , , , Darklands March (Standridge), Sketches of Canada (19608) (play all) (Story), Travelin� Music (21583)  (LaPlante),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
7, 100-Concert Band, Carter JH, TEA:, Arlington, Chad Strother / Christa Lenau,CCC,Non-Varsity ,2020,159946, , , , , , , , , , Wind Storm (18470)  (O'Reilly), Royal Gardens (17492)  (Vertoske), Spirit Canyon March (Spears),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
8, 100-Concert Band, Coble Middle School, TEA:, Arlington, Byron Myles,CCC,Non-Varsity ,2020,160091, , , , , , , , , , Spitfire  (Michael Story), Dance Celebration (Robert W. Smith), Night Fury (Carol Brittin Chambers),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
9, 100-Concert Band, Daggett Montessori, TEA:, Fort Worth, Kristi Strother,C,Varsity ,2020,159138, , , , , , , , , , Synergy March (Owens), Mystery Ride (White), Night Fury (Chambers),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
10, 100-Concert Band, Danny Jones Middle School, TEA:, Mansfield, Eric Bolden,CCC,Varsity ,2020,159335, , , , , , , , , , The Tahoka Galop (William Owens), Benediction (17526)  (Stevens), Foundry (17534)  (Mackey),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
11, 100-Concert Band, Danny Jones Middle School, TEA:, Mansfield, Jennifer Sanders,CCC,Non-Varsity ,2020,159342, , , , , , , , , , Kitty Hawk March (Ed Huckeby), Big Sky Round-Up (17480)  (Sheldon), Bazaar (20756)  (Standridge),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
12, 100-Concert Band, Elder MS, TEA:, Fort Worth, Celinda Castillo,CCC,Varsity ,2020,159031, , , , , , , , , , Freedom City  (Karl L. King), Wind Storm (O'Reilly), Fireball! (Beck),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
13, 100-Concert Band, Forest Oak MS, TEA:, Fort Worth, Dustin Nguyen,CCC,Non-Varsity ,2020,158362, , , , , , , , , , Union March (Mekel Rogers), Crusade (16224)  (Gassi), Armory (19597)  (Standridge),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
14, 100-Concert Band, Gunn Junior High School, TEA:, Arlington, Denise Torres / Alyssa Carlton,CC,Non-Varsity ,2020,159961, , , , , , , , , , Lexington March (John Edmondson), Distant Horizons (Michael Sweeney), Japanese Pictures (Kevin Mixon),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
15, 100-Concert Band, Handley MS, TEA:, Fort Worth, Tommy Neher / David Carlsen,CC,Varsity ,2020,158674, , , , , , , , , , Integrity March (William Owens), Danza de Espana (19602)  (Chambers), Exhortation (18190)  (Gazlay),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
16, 100-Concert Band, ILTexas Arlington Middle School, TEA:, Arlington, Brian Fratto,CC,Non-Varsity ,2020,153140, , , , , , , , , , Dance Celebration (647)  (Smith), Sakura (62)  (Traditional/Story), Union March (Rogers),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
17, 100-Concert Band, ILTexas Grand Prairie Middle School, TEA:, Grand Prairie, James Falcon / Joe Paredes,CC,Non-Varsity ,2020,151138, , , , , , , , , , Pinnacle (Rob Grice), Alpine Meadow (Steve Hodges), March Zuma (John O'Reilly),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
18, 100-Concert Band, Jacquet Middle School, TEA:, Fort Worth, Christopher Mitchell / Ryan Putt,CCC,Non-Varsity C,2020,158596, , , , , , , , , , Mount Vernon March (John Edmondson), Canon of Peace (Paul Jennings), Dance Celebration (Robert W. Smith),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
19, 100-Concert Band, James Coble Middle School, TEA:, Mansfield, Stephanie Bonebrake,CCC,Varsity ,2020,160074, , , , , , , , , , Swashbuckler's March (Mark Williams), Loch Lomond (Dave Black), Canterbury Walk  (Carl Strommen),DATE of EVENT 04/01/2020 ,Region: 5,1. Jim Alexander,2. Daniel Allen,3. Cindy Bulloch,1. Manuel San Luis/Tiffany Lasko,2. Denise Stirzel,3. David Stone
