,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, 0, TEA:, , crownpit98,Sub Non-Varsity B,2005,15470,2,1,1,1,3,3,3,3,RM2, Circus Days (Karl King (arr. Loras Schissel)), Deir in De (Barker (arr)), Two British Folk Songs (Del Borgo (arr)),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson,
1, 100-Concert Band, 0, TEA:, , wrightde,Non-Varsity ,2005,15934,3,2,2,2,1,1,1,1,RM2, Valdres (Hansen/Patterson), Jocuri Poporale Romanesti (Roumanian Folk Dances) (play all) (Bartok/Yo Goto), Chorale and Shaker Dance (Zdechlik),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson,
2, 100-Concert Band, Clark High School, TEA:, Plano, Ken Ringel,AAAAA,Sub Non-Varsity A,2005,15956,1,1,1,1,1,1,1,1,C, United Nations March (Karl L. King), Amazing Grace (Frank Ticheli), A Longford Legend (Sheldon),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
3, 100-Concert Band, Colleyville Heritage High School, TEA:, Colleyville, Jonathan Weeks,AAAAA,Sub Non-Varsity ,2005,16144,2,3,2,2,2,2,2,2, , The Belle of Chicago (Sousa/Gore), Amazing Grace (Ticheli), Psalm 46 (Zdechlik),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
4, 100-Concert Band, Colleyville Heritage High School, TEA:, Colleyville, Jonathan Weeks,AAAAA,Varsity ,2005,16139,2,2,3,2,2,2,2,2, , The Circus Bee (Fillmore), Jupiter (Holst), Symphony for Band (Persichetti),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
5, 100-Concert Band, Colleyville Heritage HS, TEA:, Colleyville, Jennifer Vowles,AAAAA,Non-Varsity ,2005,16152,2,3,2,2,2,1,1,1,RM2, The Big Cage (King), Incantation and Dance (Chance), An American Elegy (Ticheli),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
6, 100-Concert Band, Creekview High School, TEA:, Carrollton, Eric M. Mullins,AAAAA,Sub Non-Varsity ,2005,16175,3,1,3,3,3,4,4,4, , El Capitan (Sousa/Balant), As Torrents in Summer (Elgar/Davis), Overture for Winds (Carter),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
7, 100-Concert Band, Creekview High School, TEA:, Carrollton, Nathaniel Neugent,AAAAA,Varsity ,2005,16158,1,1,1,1,1,1,1,1,A," Country Band March (Ives, arr. Sinclair)"," Watchman, Tell us of the Night (Camphouse)"," La Fiesta Mexicana (Mass, Carnival) (Reed, H. O.)",DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
8, 100-Concert Band, Flower Mound High School, TEA:, Flower Mound, Rob Myers,AAAAA,Varsity ,2005,14596,1,1,1,1,1,1,1,1,A, La Procession du Rocio (Turina/Reed), Symphony in B flat (Hindemith)," ""The Gum Suckers"" March (Grainger/Rogers)",DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
9, 100-Concert Band, Flower Mound High School, TEA:, Flower Mound, Russell Cote,AAAAA,Non-Varsity A,2005,14505,1,1,1,1,1,1,1,1,C, Emblem of Unity (J.J. Richards/ Swearingen), Fantasies on a Theme by Haydn (Dello Joio), Shepherd's Hey (Grainger/Rogers/SMC),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
10, 100-Concert Band, Flower Mound, TEA:, Flower Mound, Darla Turner,AAAAA,Sub Non-Varsity A,2005,14506,1,1,1,1,2,1,1,1,C, The Centurion (Sparke), Serenade (Bourgeois), Cajun Folk Songs II (Ticheli),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
11, 100-Concert Band, Grapevine High School, TEA:, Grapevine, Brandt Leondar,AAAAA,Sub Non-Varsity A,2005,17358,2,1,2,2,1,1,1,1,RM1, Mighty Mite March (Ted Mesang), Walls of Zion (Danner), The Steppes of Russia (Del Borgo),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
12, 100-Concert Band, Grapevine High School, TEA:, Grapevine, Danny Prado,AAAAA,Non-Varsity ,2005,17006,1,1,1,1,1,1,1,1,C, The Voice of the Guns (Alford), Candide Suite (Mvts. 1 & 4) (Bernstein/Grundman), Kilimanjaro: An African Portrait (Washburn),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
13, 100-Concert Band, Grapevine High School, TEA:, Grapevine, Steve Andre,AAAAA,Varsity ,2005,17036,1,1,1,1,1,1,1,1,A, Entry March of the Boyars (Halvorsen / Fennell), Southern Harmony (Grantham), Redline Tango (Mackey),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
14, 100-Concert Band, Grapevine High School, TEA:, Grapevine, Steve Andre,AAAAA,Sub Non-Varsity B,2005,17033,2,3,2,2,2,2,1,2, , Lexington March (King), Rychemount Chronicles (Turnbull), Whitewater Festival (Shaffer),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
15, 100-Concert Band, Jasper High School, TEA:, Plano, Jackie Digby,AAAAA,Non-Varsity ,2005,15997,2,2,2,2,1,1,2,1, , Amparito Roca (Jaime Texidor), Do Not Go Gentle Into That Good Night (Del Borgo), After A Gentle Rain (Iannaccone),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
16, 100-Concert Band, Jasper High School, TEA:, Plano, Nicole Loyd,AAAAA,Sub Non-Varsity A,2005,16005,1,2,2,2,1,1,1,1,RM2, Banderas (Palmer-Hughes/Strickland)," Simple Gifts, Four Shaker Songs (playing all 4 movements) (Ticheli)", Ghost Fleet (Sheldon),DATE of EVENT 04/12/2005 ,Region: 24,1. Dick Clardy,2. Richard Crain,3. Peter Warshaw,1. Tony Gibbs,2. Randy Vaughn,3. Bill Watson
